Layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
15,0.9265907135034155,0.9309350788024382,0.9329754834643076,0.9523176294300271,0.9797497751356445,0.9899538428218335,0.9935047345339889,0.9963689684846635,0.9981508466687536,0.998867236672826,0.9994051149342376,0.9996512240352473,0.9997946129411481,0.9998899728524044,0.9999407538606455,1.0000007152558652,0.9997760182882907,0.999281654663239,0.9988608030285526,0.998478276723759,0.9976703399638751,0.9973424471655221,0.9968285711511307,0.9966648062097683,0.9958919839846203,0.9953625448004324,0.9943435537373126,0.994443408439313,0.9948628529361123,0.9950481119624932,0.9946738066287573,0.993843761222152,0.9931371347889559,1.854022606108071e-05
16,0.9257344147137161,0.9300292941370571,0.9320136946990374,0.9514196380907016,0.9789222072616646,0.9892450438649156,0.9928715168098314,0.995813707091898,0.997649145554135,0.9983952528180886,0.9990152162096742,0.9992818929961835,0.999448494677754,0.9995629073081638,0.9996407354748413,0.9997760182882907,1.0,0.9997387103076107,0.99946482191298,0.9991710712431292,0.9985495108890632,0.9982709020911251,0.9978552647859296,0.9976995124128827,0.997001038746248,0.9965172388626264,0.9955303657079639,0.99555391647813,0.9958758049217522,0.9959872765728086,0.99559530941589,0.9947617882101021,0.9939510782487879,0.0001684159287619648
17,0.9239044065445547,0.9281380791273683,0.9299963000239622,0.9495972783976505,0.9773292838222147,0.9879722863112228,0.9917292657024177,0.9948139845275819,0.9967577554448894,0.9975794913550864,0.998304490317171,0.9986328985914952,0.9988342346799897,0.9989670799562624,0.9990640685436212,0.999281654663239,0.9997387103076107,1.000000476837215,0.9998589803824451,0.9996813789529178,0.9992238597633332,0.999001037341273,0.9986427862213851,0.9985210407422507,0.9979251667829345,0.997491504313075,0.9965745984205263,0.9965323521129363,0.9967582315084655,0.9968094090059054,0.9964104973579566,0.9955791327630692,0.9946689320873361,0.0004989888709301532
18,0.9222765431837985,0.926490309655069,0.9282541922041219,0.9480401283637754,0.9760098065303424,0.9868964512324716,0.9907679049322269,0.9939755611285115,0.9960239196304634,0.9969058166973355,0.9977115387303002,0.9980849859969112,0.9983265254532512,0.9984789914352064,0.9986003769734033,0.9988608030285526,0.99946482191298,0.9998589803824451,1.0000002384185933,0.9998674436631063,0.9995209552500093,0.9993414771240374,0.9990334463311825,0.9989218043406858,0.9983811974626668,0.9979926894351401,0.9970849569463702,0.9970268685110604,0.9971979247525411,0.9972194714991112,0.9968289282114853,0.996007263611606,0.9950796243604287,0.0007930574733753387
19,0.9205669614033383,0.924756648906456,0.9264239887252224,0.9464045824939973,0.9748270408053941,0.985944301667562,0.9899228861199596,0.9932357408435486,0.9953764599579387,0.996313875641718,0.9971810208380703,0.9975922313431198,0.9978560983557969,0.9980338948566647,0.9981738329120304,0.998478276723759,0.9991710712431292,0.9996813789529178,0.9998674436631063,1.0000009536745438,0.999706528263701,0.9995295362811909,0.9992392318519059,0.9991450945600242,0.9986469557185416,0.998300202427064,0.9973982827635872,0.9973312564234362,0.9974706689782842,0.9974803127347656,0.9970997173921639,0.9962787740848036,0.9953398288121349,0.001029155218558453
20,0.9186843683895773,0.9228630178824915,0.9244356938849627,0.9445506549127458,0.9733447112517446,0.9846112126177253,0.9886742284800363,0.992067751876565,0.9942666452598701,0.9952377884602015,0.9961820397740127,0.9966336257470552,0.996924146588313,0.9971223344162219,0.9972847083720957,0.9976703399638751,0.9985495108890632,0.9992238597633332,0.9995209552500093,0.999706528263701,1.00000166893075,0.9997890106877918,0.9995263183901812,0.9994295457179447,0.998986262829149,0.9987203402931897,0.9979040887508894,0.9978275190161554,0.9978630050909487,0.997827995335129,0.9974697165110378,0.9966216059279418,0.9955587931875733,0.0015022812082622489
21,0.9184821397653309,0.922624833089003,0.9241921491303771,0.9442898785384592,0.9730013209868993,0.9842801509672796,0.9883334774868366,0.9917365073484383,0.9939368165160865,0.9949018534030962,0.9958464212245453,0.996295432373703,0.9965875700016937,0.9967782262813216,0.9969454523227093,0.9973424471655221,0.9982709020911251,0.999001037341273,0.9993414771240374,0.9995295362811909,0.9997890106877918,1.00000166893075,0.9997035484710217,0.9995961597069822,0.9991988356860162,0.9989335997311741,0.998168830701843,0.9980589043423471,0.9980751011288227,0.9980063847843326,0.9976552180867237,0.9967995304564035,0.9956965354260525,0.0017373895348669066
22,0.9181362319034179,0.922240710379274,0.9238235120784033,0.943905209344905,0.972475886558243,0.9837418659055999,0.9878011938512579,0.9912074619351188,0.9933900750843918,0.9943311911229991,0.9952836940784806,0.9957376934186222,0.9960359358448301,0.9962270152900601,0.9964063325321924,0.9968285711511307,0.9978552647859296,0.9986427862213851,0.9990334463311825,0.9992392318519059,0.9995263183901812,0.9997035484710217,1.000000476837215,0.9997508681034475,0.9994350277884791,0.9991788166497741,0.9984368238974781,0.9982967483000635,0.9983175922606655,0.9982009879860385,0.9978340684120077,0.9969818749434047,0.9958419006942201,0.0020919670680916713
23,0.9180446252120333,0.922123142456158,0.9236932404749041,0.9437661176181997,0.9722762845439235,0.9835720859649797,0.987630353146475,0.9910365642608667,0.9932168508709225,0.9941558642424297,0.995108758908092,0.9955771106907072,0.9958659309994324,0.9960621100280065,0.9962392706992809,0.9966648062097683,0.9976995124128827,0.9985210407422507,0.9989218043406858,0.9991450945600242,0.9994295457179447,0.9995961597069822,0.9997508681034475,1.0,0.9996370406541679,0.9993717465413887,0.9986916294485901,0.99850877130622,0.9984523090479911,0.9983903691664295,0.9980471141171989,0.9972147097671247,0.9960625859254293,0.002249688059072788
24,0.9171141968590888,0.9211539220943656,0.9227115150543206,0.9427995917184298,0.9713662274715631,0.9826847631855209,0.9867706871654072,0.990202700100383,0.9923990517140489,0.9933465893968929,0.9943135983043625,0.9947824763361304,0.9950790297822643,0.9952654982015794,0.9954391388389503,0.9958919839846203,0.997001038746248,0.9979251667829345,0.9983811974626668,0.9986469557185416,0.998986262829149,0.9991988356860162,0.9994350277884791,0.9996370406541679,1.0000009536745438,0.9995474135477913,0.9990085437884808,0.9987332066977075,0.9986008534768054,0.9985090095469786,0.9981834800670732,0.9973800675672919,0.9960985165091643,0.002723627557923561
25,0.916551007729197,0.9205914381927869,0.9221138701345275,0.9421813583206848,0.9708171559452694,0.982147387166382,0.9862162129484773,0.98963967256282,0.9918351625694868,0.992780530626991,0.993742035259416,0.9942161273994863,0.9945177083455405,0.9947097121555295,0.9948898440315048,0.9953625448004324,0.9965172388626264,0.997491504313075,0.9979926894351401,0.998300202427064,0.9987203402931897,0.9989335997311741,0.9991788166497741,0.9993717465413887,0.9995474135477913,0.9999995231628986,0.9994040423700881,0.9992343461365181,0.9990687155351594,0.9989865011268648,0.9986113365804137,0.9978375217384752,0.9966218439434584,0.0032227864424200364
26,0.9155680672595032,0.9195529476816233,0.9210415717398099,0.9411184989450341,0.969650219382757,0.9810149836227744,0.9851280828458044,0.9885610333749959,0.9907855850140415,0.9917386442326439,0.9927135408544565,0.9932012875693239,0.9934933277016889,0.9936898670716268,0.9938546946962248,0.9943435537373126,0.9955303657079639,0.9965745984205263,0.9970849569463702,0.9973982827635872,0.9979040887508894,0.998168830701843,0.9984368238974781,0.9986916294485901,0.9990085437884808,0.9994040423700881,1.0,0.9995457449961442,0.9992898771662482,0.9991306764550387,0.9987978973762814,0.9981138072170239,0.9966033978251723,0.0036665177562336115
27,0.9158882779289002,0.9198913475078285,0.9213855090024801,0.9414253339463272,0.9699088387841392,0.9812659032434112,0.9853478144712859,0.9887553062344665,0.9909629878553119,0.9919094837020026,0.9928634395388123,0.9933446884049459,0.9936336600556075,0.9938214190925834,0.9939830486713532,0.994443408439313,0.99555391647813,0.9965323521129363,0.9970268685110604,0.9973312564234362,0.9978275190161554,0.9980589043423471,0.9982967483000635,0.99850877130622,0.9987332066977075,0.9992343461365181,0.9995457449961442,1.00000166893075,0.9995963980774292,0.9994375304778522,0.9991839405506688,0.998371072903538,0.9968564220508291,0.0035820710865947097
28,0.9164317488889004,0.9204204506029932,0.921903023256565,0.9419442799198805,0.9703823789038921,0.9817268523723364,0.985827948825829,0.9892494308306965,0.9914679905558934,0.9924277907225054,0.9933591835144853,0.9938360365212908,0.9941169972579509,0.9942908942887243,0.9944416252756696,0.9948628529361123,0.9958758049217522,0.9967582315084655,0.9971979247525411,0.9974706689782842,0.9978630050909487,0.9980751011288227,0.9983175922606655,0.9984523090479911,0.9986008534768054,0.9990687155351594,0.9992898771662482,0.9995963980774292,1.0,0.9996143951282512,0.9993031047420722,0.9985742885856439,0.9971499513407913,0.0033066207035972184
29,0.9165009066588006,0.9204922748936362,0.9219548742435677,0.9420341787596875,0.9705283507197784,0.9818964729869641,0.9860126014978619,0.9894313206223728,0.991656257141674,0.9926241059047811,0.9935549966687631,0.9940358188206488,0.9943164511832983,0.9944954775226087,0.9946442028904698,0.9950481119624932,0.9959872765728086,0.9968094090059054,0.9972194714991112,0.9974803127347656,0.997827995335129,0.9980063847843326,0.9982009879860385,0.9983903691664295,0.9985090095469786,0.9989865011268648,0.9991306764550387,0.9994375304778522,0.9996143951282512,1.0000011920932508,0.9995532534895233,0.9987332066977075,0.9975200788403527,0.0032129063405999525
30,0.9162040944675596,0.9201379841613608,0.9215849671023193,0.9416577198472034,0.9701431873641333,0.9815409480012285,0.9856524264528765,0.9890709958825461,0.9912964769757906,0.9922570253691596,0.9932054456914017,0.9936807169839454,0.993956901819061,0.994127219082376,0.9942655754565841,0.9946738066287573,0.99559530941589,0.9964104973579566,0.9968289282114853,0.9970997173921639,0.9974697165110378,0.9976552180867237,0.9978340684120077,0.9980471141171989,0.9981834800670732,0.9986113365804137,0.9987978973762814,0.9991839405506688,0.9993031047420722,0.9995532534895233,1.000000476837215,0.999051795771777,0.9977328528768545,0.0034071823380160127
31,0.9143745298486152,0.9183435631733836,0.9197076206884311,0.9399437823076937,0.9687409231112412,0.98032638893757,0.984518831473963,0.9880423152681175,0.9903197853383894,0.9913205710674369,0.9923082059324315,0.9928158080646341,0.9931142066126455,0.9932996591900611,0.9934488892086826,0.993843761222152,0.9947617882101021,0.9955791327630692,0.996007263611606,0.9962787740848036,0.9966216059279418,0.9967995304564035,0.9969818749434047,0.9972147097671247,0.9973800675672919,0.9978375217384752,0.9981138072170239,0.998371072903538,0.9985742885856439,0.9987332066977075,0.999051795771777,0.9999997615814351,0.998786936745578,0.004012859951634307
32,0.9130846022391239,0.9170459292159308,0.9183285979839297,0.9386879101163146,0.967671743383395,0.9794208295991211,0.9836682060957038,0.9872505757823866,0.9895864262980467,0.9906128253377666,0.9916077049688852,0.9921376883476682,0.9924445355432567,0.9926236308294847,0.992766989958799,0.9931371347889559,0.9939510782487879,0.9946689320873361,0.9950796243604287,0.9953398288121349,0.9955587931875733,0.9956965354260525,0.9958419006942201,0.9960625859254293,0.9960985165091643,0.9966218439434584,0.9966033978251723,0.9968564220508291,0.9971499513407913,0.9975200788403527,0.9977328528768545,0.998786936745578,1.0000026226060896,0.004427014757102166
33,9.235879583383846e-06,4.493764592642237e-06,2.926175813537237e-06,2.534806184636748e-06,1.7232374851681786e-06,1.3755610694731282e-06,1.601039994119128e-06,1.4772417291765514e-06,1.3012711092246304e-07,2.1490308355934468e-07,5.921160659968205e-07,7.911224781874225e-07,1.6536268662470816e-06,1.341804730865088e-06,3.2339036672374627e-06,1.854022606108071e-05,0.0001684159287619648,0.0004989888709301532,0.0007930574733753387,0.001029155218558453,0.0015022812082622489,0.0017373895348669066,0.0020919670680916713,0.002249688059072788,0.002723627557923561,0.0032227864424200364,0.0036665177562336115,0.0035820710865947097,0.0033066207035972184,0.0032129063405999525,0.0034071823380160127,0.004012859951634307,0.004427014757102166,1.000000476837215
