Layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
17,0.038810789585113525,0.03661113977432251,0.035647571086883545,0.02553457021713257,0.011397123336791992,0.006029665470123291,0.004142105579376221,0.0025950074195861816,0.0016204118728637695,0.0012094974517822266,0.0008462667465209961,0.0006822943687438965,0.0005823373794555664,0.0005157589912414551,0.0004661083221435547,0.00035768747329711914,0.0001296401023864746,-1.0728836059570312e-06,6.99758529663086e-05,0.00015866756439208984,0.00038743019104003906,0.0004988312721252441,0.0006785392761230469,0.000738680362701416,0.0010373592376708984,0.001254439353942871,0.0017146468162536621,0.0017362236976623535,0.0016219019889831543,0.0015970468521118164,0.0017966628074645996,0.0022115111351013184,0.0026701688766479492,0.9774825759232044
18,0.03965795040130615,0.03746682405471802,0.03655129671096802,0.026334106922149658,0.012064754962921143,0.0065711140632629395,0.004625260829925537,0.003015458583831787,0.001988053321838379,0.0015469193458557129,0.001143336296081543,0.000956416130065918,0.0008365511894226074,0.0007599592208862305,0.0006982684135437012,0.0005685687065124512,0.00026667118072509766,6.99758529663086e-05,-5.960464477539062e-07,6.562471389770508e-05,0.0002390146255493164,0.0003280043601989746,0.00048285722732543945,0.0005383491516113281,0.0008091926574707031,0.0010033845901489258,0.00145798921585083,0.0014886856079101562,0.0014019012451171875,0.0013919472694396973,0.0015872716903686523,0.0019974112510681152,0.0024638772010803223,0.9716602172702551
19,0.04054909944534302,0.03836846351623535,0.0375022292137146,0.027174949645996094,0.012663424015045166,0.007050752639770508,0.0050498247146606445,0.0033867359161376953,0.00231325626373291,0.001843094825744629,0.0014085769653320312,0.0012035369873046875,0.001071631908416748,0.000982522964477539,0.0009118914604187012,0.0007598400115966797,0.00041353702545166016,0.00015866756439208984,6.562471389770508e-05,-1.0728836059570312e-06,0.0001462101936340332,0.0002345442771911621,0.0003796815872192383,0.0004267692565917969,0.0006763339042663574,0.0008497834205627441,0.0013012886047363281,0.001335442066192627,0.0012649297714233398,0.0012610554695129395,0.0014513134956359863,0.00186079740524292,0.002333521842956543,0.9677408114075661
20,0.041530489921569824,0.0393528938293457,0.03853541612625122,0.028127610683441162,0.013413786888122559,0.007721900939941406,0.005677223205566406,0.003972470760345459,0.0028690099716186523,0.002381622791290283,0.0019084811210632324,0.0016831159591674805,0.0015376806259155273,0.001438736915588379,0.0013570189476013184,0.001164078712463379,0.0007243156433105469,0.00038743019104003906,0.0002390146255493164,0.0001462101936340332,-1.6689300537109375e-06,0.00010484457015991211,0.0002365708351135254,0.000284731388092041,0.0005064010620117188,0.0006396770477294922,0.001047968864440918,0.0010873079299926758,0.001068711280822754,0.001086890697479248,0.0012663602828979492,0.0016891956329345703,0.002223789691925049,0.9610632732510567
21,0.04163724184036255,0.039478600025177,0.03866368532180786,0.028263509273529053,0.013588488101959229,0.007888555526733398,0.005848288536071777,0.004138529300689697,0.0030342936515808105,0.002550780773162842,0.0020766854286193848,0.0018520355224609375,0.001706540584564209,0.0016108155250549316,0.0015263557434082031,0.0013277530670166016,0.0008636713027954102,0.0004988312721252441,0.0003280043601989746,0.0002345442771911621,0.00010484457015991211,-1.7881393432617188e-06,0.00014835596084594727,0.0002015233039855957,0.0004006028175354004,0.0005325078964233398,0.0009153485298156738,0.0009713172912597656,0.0009624361991882324,0.0009974241256713867,0.0011734366416931152,0.001600027084350586,0.0021543502807617188,0.95813874527812
22,0.041817307472229004,0.039678096771240234,0.03885453939437866,0.02846074104309082,0.013854801654815674,0.008160173892974854,0.006116390228271484,0.004404187202453613,0.0033087730407714844,0.0028366446495056152,0.0023589730262756348,0.002131640911102295,0.0019832849502563477,0.0018872618675231934,0.0017967820167541504,0.0015856623649597168,0.001071631908416748,0.0006785392761230469,0.00048285722732543945,0.0003796815872192383,0.0002365708351135254,0.00014835596084594727,-4.76837158203125e-07,0.00012409687042236328,0.00028264522552490234,0.0004108548164367676,0.000781714916229248,0.0008529424667358398,0.0008412599563598633,0.0009003877639770508,0.0010843276977539062,0.0015088915824890137,0.00208204984664917,0.9540853574872017
23,0.04186606407165527,0.03973996639251709,0.038923561573028564,0.02853327989578247,0.013956248760223389,0.008245527744293213,0.006202042102813721,0.0044899582862854,0.003394782543182373,0.0029241442680358887,0.002446293830871582,0.002212226390838623,0.002067863941192627,0.0019693970680236816,0.001880347728729248,0.0016672015190124512,0.0011495351791381836,0.000738680362701416,0.0005383491516113281,0.0004267692565917969,0.000284731388092041,0.0002015233039855957,0.00012409687042236328,-1.1920928955078125e-06,0.0001811981201171875,0.0003134608268737793,0.000653684139251709,0.0007457733154296875,0.0007735490798950195,0.0008049607276916504,0.0009770393371582031,0.0013924837112426758,0.001970946788787842,0.952390730381012
24,0.0423511266708374,0.04024440050125122,0.03943389654159546,0.02902984619140625,0.014417767524719238,0.008693039417266846,0.006634831428527832,0.004909336566925049,0.0038057565689086914,0.0033301115036010742,0.002845585346221924,0.0026106834411621094,0.002462327480316162,0.0023689866065979004,0.0022812485694885254,0.0020546913146972656,0.0014995932579040527,0.0010373592376708984,0.0008091926574707031,0.0006763339042663574,0.0005064010620117188,0.0004006028175354004,0.00028264522552490234,0.0001811981201171875,-1.1920928955078125e-07,0.0002263784408569336,0.0004964470863342285,0.0006341934204101562,0.0006996989250183105,0.0007466673851013184,0.0009093880653381348,0.001310110092163086,0.001953303813934326,0.9476362653076649
25,0.042648911476135254,0.040540993213653564,0.03974813222885132,0.029351770877838135,0.014697849750518799,0.008964836597442627,0.006914019584655762,0.005192160606384277,0.004088461399078369,0.0036141276359558105,0.0031321048736572266,0.0028938651084899902,0.0027434825897216797,0.002647221088409424,0.0025563836097717285,0.0023194551467895508,0.0017417669296264648,0.001254439353942871,0.0010033845901489258,0.0008497834205627441,0.0006396770477294922,0.0005325078964233398,0.0004108548164367676,0.0003134608268737793,0.0002263784408569336,-7.152557373046875e-07,0.0002976655960083008,0.0003832578659057617,0.00046497583389282227,0.000507056713104248,0.0006946921348571777,0.0010805130004882812,0.001690685749053955,0.9430506676435471
26,0.04316246509552002,0.04108285903930664,0.040306806564331055,0.02989959716796875,0.015288949012756348,0.009536206722259521,0.007462143898010254,0.005734264850616455,0.00461578369140625,0.0041370391845703125,0.003647148609161377,0.003403007984161377,0.0032572150230407715,0.0031585693359375,0.0030753612518310547,0.0028300881385803223,0.0022355318069458008,0.0017146468162536621,0.00145798921585083,0.0013012886047363281,0.001047968864440918,0.0009153485298156738,0.000781714916229248,0.000653684139251709,0.0004964470863342285,0.0002976655960083008,-2.384185791015625e-07,0.00022727251052856445,0.0003546476364135742,0.0004342794418334961,0.0006012916564941406,0.0009423494338989258,0.0017001032829284668,0.9392689876258373
27,0.04299992322921753,0.040910184383392334,0.04013246297836304,0.02974545955657959,0.015160441398620605,0.009410977363586426,0.007353067398071289,0.005638420581817627,0.004527568817138672,0.004052102565765381,0.003573000431060791,0.003332197666168213,0.0031879544258117676,0.0030937790870666504,0.00301206111907959,0.0027815699577331543,0.002225220203399658,0.0017362236976623535,0.0014886856079101562,0.001335442066192627,0.0010873079299926758,0.0009713172912597656,0.0008529424667358398,0.0007457733154296875,0.0006341934204101562,0.0003832578659057617,0.00022727251052856445,-4.76837158203125e-07,0.00020182132720947266,0.0002816319465637207,0.00040858983993530273,0.0008144974708557129,0.0015739798545837402,0.9399657286703587
28,0.04271292686462402,0.040631890296936035,0.039859890937805176,0.029475092887878418,0.014918506145477295,0.00917738676071167,0.0071100592613220215,0.005388736724853516,0.004272937774658203,0.003791511058807373,0.0033232569694519043,0.0030850768089294434,0.0029448866844177246,0.002857208251953125,0.002781093120574951,0.002570033073425293,0.0020626187324523926,0.0016219019889831543,0.0014019012451171875,0.0012649297714233398,0.001068711280822754,0.0009624361991882324,0.0008412599563598633,0.0007735490798950195,0.0006996989250183105,0.00046497583389282227,0.0003546476364135742,0.00020182132720947266,-5.960464477539062e-07,0.00019282102584838867,0.0003483295440673828,0.0007118582725524902,0.0014263391494750977,0.9423147663474083
29,0.042680323123931885,0.040597498416900635,0.039836108684539795,0.029431641101837158,0.014846086502075195,0.00909280776977539,0.007017970085144043,0.005299031734466553,0.004179537296295166,0.0036933422088623047,0.0032262206077575684,0.0029854178428649902,0.002845168113708496,0.002755582332611084,0.002680480480194092,0.0024785399436950684,0.0020075440406799316,0.0015970468521118164,0.0013919472694396973,0.0012610554695129395,0.001086890697479248,0.0009974241256713867,0.0009003877639770508,0.0008049607276916504,0.0007466673851013184,0.000507056713104248,0.0004342794418334961,0.0002816319465637207,0.00019282102584838867,-3.5762786865234375e-07,0.00022298097610473633,0.0006326436996459961,0.0012412667274475098,0.9431320950388908
30,0.04283398389816284,0.040781259536743164,0.040027737617492676,0.029625415802001953,0.015041232109069824,0.009272158145904541,0.007199645042419434,0.005479335784912109,0.004360377788543701,0.0038779377937316895,0.0034015774726867676,0.003163456916809082,0.003026127815246582,0.0029402971267700195,0.0028703808784484863,0.0026664137840270996,0.0022045373916625977,0.0017966628074645996,0.0015872716903686523,0.0014513134956359863,0.0012663602828979492,0.0011734366416931152,0.0010843276977539062,0.0009770393371582031,0.0009093880653381348,0.0006946921348571777,0.0006012916564941406,0.00040858983993530273,0.0003483295440673828,0.00022298097610473633,1.1920928955078125e-07,0.0004734992980957031,0.001135408878326416,0.9414451979100704
31,0.043785810470581055,0.04171252250671387,0.04100191593170166,0.030504584312438965,0.0157507061958313,0.009882926940917969,0.007768452167510986,0.005994558334350586,0.00484919548034668,0.004346668720245361,0.003849923610687256,0.003596007823944092,0.003447115421295166,0.0033537745475769043,0.003278374671936035,0.0030811429023742676,0.002620875835418701,0.0022115111351013184,0.0019974112510681152,0.00186079740524292,0.0016891956329345703,0.001600027084350586,0.0015088915824890137,0.0013924837112426758,0.001310110092163086,0.0010805130004882812,0.0009423494338989258,0.0008144974708557129,0.0007118582725524902,0.0006326436996459961,0.0004734992980957031,-1.1920928955078125e-06,0.0006069540977478027,0.9364741817116737
32,0.044464707374572754,0.04239374399185181,0.041725337505340576,0.03115624189376831,0.016296744346618652,0.010343074798583984,0.008199512958526611,0.006395399570465088,0.005219638347625732,0.004703879356384277,0.004203975200653076,0.003938615322113037,0.0037848949432373047,0.003695249557495117,0.003622710704803467,0.003437340259552002,0.0030291080474853516,0.0026701688766479492,0.0024638772010803223,0.002333521842956543,0.002223789691925049,0.0021543502807617188,0.00208204984664917,0.001970946788787842,0.001953303813934326,0.001690685749053955,0.0017001032829284668,0.0015739798545837402,0.0014263391494750977,0.0012412667274475098,0.001135408878326416,0.0006069540977478027,9.5367431640625e-07,0.9332833811640739
33,0.9968390753492713,0.9977575284428895,0.9981667023384944,0.9982761228457093,0.9985203301766887,0.99865210079588,0.9985566067043692,0.9986038922797889,0.9994536591693759,1.0002765607787296,0.9990418156958185,0.9989232834195718,0.9985268567688763,0.9986555201467127,0.9980171760544181,0.9955099932849407,0.9868401624262333,0.9774825759232044,0.9716602172702551,0.9677408114075661,0.9610632732510567,0.95813874527812,0.9540853574872017,0.952390730381012,0.9476362653076649,0.9430506676435471,0.9392689876258373,0.9399657286703587,0.9423147663474083,0.9431320950388908,0.9414451979100704,0.9364741817116737,0.9332833811640739,0.0
