,Layer_0,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7,Layer_8,Layer_9,Layer_10,Layer_11,Layer_12,Layer_13,Layer_14,Layer_15,Layer_16,Layer_17,Layer_18,Layer_19,Layer_20,Layer_21,Layer_22,Layer_23,Layer_24,Layer_25,Layer_26,Layer_27,Layer_28,Layer_29,Layer_30,Layer_31
Layer_10,0.27336447083950044,0.2735268076062202,0.27296082660555837,0.24464687365293503,0.2422120212316513,0.22477615082263946,0.217625559091568,0.20533010965585707,0.18177878206968306,0.1533568824827671,0.0,0.05217198108881712,0.08858813314139843,0.11557971334457398,0.13571982607245445,0.15884808921813964,0.1829298842549324,0.25788603982329367,0.28290616685152054,0.32103388029336927,0.36734156996011735,0.40333001977205274,0.4445631470680237,0.5081411892771721,0.5667521609067917,0.6262754999399185,0.6931911579370499,0.8020923042297363,0.9341655056476593,1.0486142599582673,1.1412859740257264,0.9053929266929627
Layer_11,0.28643775591254234,0.2865982876420021,0.2860118843913078,0.25777198252081873,0.2554961112737656,0.23836137416958808,0.23152214241027833,0.22019244728982448,0.19959579609334469,0.17523854318261148,0.05217198108881712,0.0,0.06516364305466414,0.09658224032819271,0.11854875841736794,0.1454068976342678,0.1707666100859642,0.2475531209409237,0.2736837219595909,0.31198114782571795,0.3589963852763176,0.3951788898706436,0.4371193597316742,0.501320591211319,0.5603643288612365,0.6200955749750138,0.687377276301384,0.7967748348712921,0.929004473567009,1.0440582723617553,1.1370439531803131,0.9041432658433914
Layer_12,0.30504532280564306,0.3052205629348755,0.3046519302725792,0.2764697757363319,0.2741957098841667,0.2575005262494087,0.2511974345445633,0.24103929460048676,0.22146277689933777,0.20006296600401402,0.08858813314139843,0.06516364305466414,0.0,0.06708551417291164,0.09507127000391483,0.1272844828516245,0.15505615347623825,0.2341076086461544,0.2615292957723141,0.30096302384138107,0.3485923220515251,0.3859673908352852,0.428528229534626,0.492622799038887,0.5517432912588119,0.6117600673437118,0.6794804456233978,0.7893232288360595,0.9226669117212295,1.0383858295679091,1.131920645236969,0.9027565550804139
Layer_13,0.3197315472364426,0.3199144975244999,0.31936382672190666,0.2916740390658379,0.289753732085228,0.2742911221385002,0.26848874625563623,0.259197651296854,0.24194754189252854,0.22190753591060638,0.11557971334457398,0.09658224032819271,0.06708551417291164,0.0,0.06424644584953786,0.10475833156704903,0.13402041764557363,0.2189519412815571,0.24612047374248505,0.2870506420135498,0.3348602455854416,0.3732232818603516,0.4164099736213684,0.4814558517932892,0.5407384265661239,0.6013656663894653,0.6694760273694992,0.7804493309259415,0.9142772001028061,1.0307495558261872,1.1243651378154755,0.8982084286212921
Layer_14,0.33406076568365095,0.334217244297266,0.333675018876791,0.3060026587843895,0.30401098960638046,0.28935953217744825,0.28373725894093516,0.27413907316327096,0.2579254131913185,0.23946467021107673,0.13571982607245445,0.11854875841736794,0.09507127000391483,0.06424644584953786,0.0,0.08397624823451043,0.11649682861566543,0.20594973781704903,0.23482601070404052,0.27659084326028827,0.32517165887355803,0.3636875858306885,0.4075113232731819,0.4733216078877449,0.5331686307787895,0.5936146486997604,0.6626023424863815,0.7739523075819016,0.9083179948329926,1.0248580021858216,1.1196282103061677,0.8977514543533325
Layer_15,0.3489665363430977,0.34906870752573016,0.34854705983400347,0.32120522022247316,0.31936507719755175,0.3054979003369808,0.30016847547888753,0.29135982850193975,0.27612282636761665,0.2591949270367622,0.15884808921813964,0.1454068976342678,0.1272844828516245,0.10475833156704903,0.08397624823451043,0.0,0.0806771799325943,0.18322676861286163,0.21278865438699723,0.25706028479337695,0.3074308829307556,0.3473399908542633,0.39267507272958757,0.45951727986335755,0.5200242328047753,0.5813267704248428,0.6511859759092331,0.7638060036897659,0.8993226764202118,1.016760329723358,1.1116793467998505,0.8952073076963425
Layer_16,0.3663813799023628,0.36648122292757035,0.3659407958984375,0.33856939363479616,0.33683869868516925,0.32378389877080915,0.3187780257165432,0.31056800973415377,0.2960971694290638,0.28040421366691587,0.1829298842549324,0.1707666100859642,0.15505615347623825,0.13402041764557363,0.11649682861566543,0.0806771799325943,0.0,0.16083169141411782,0.19204316610097885,0.2414207111299038,0.2935533304810524,0.33363013857603074,0.38032305747270584,0.4469447259902954,0.5080513982772827,0.5696565704345703,0.6397991186380386,0.7539506454467774,0.8901794682741165,1.008578016638756,1.1043983573913574,0.8924277228116989
Layer_17,0.4245036138296127,0.4245604476928711,0.42402815490961077,0.3979442412853241,0.39606851458549497,0.3844238466024399,0.3801990824341774,0.37279952973127367,0.35974376916885376,0.34527247232198716,0.25788603982329367,0.2475531209409237,0.2341076086461544,0.2189519412815571,0.20594973781704903,0.18322676861286163,0.16083169141411782,0.0,0.10026192419230938,0.16242828974127768,0.22087925881147386,0.2674502213597298,0.3179338226914406,0.3897146983742714,0.45454143846035006,0.5189945994615555,0.5935631295442582,0.7158128345012664,0.871190419793129,0.9903205873966217,1.094535830259323,0.9063113317489624
Layer_18,0.4437522634267807,0.4438124724626541,0.44336037820577623,0.4182053492665291,0.41653837245702746,0.40512817043066024,0.401072693169117,0.39372911721467974,0.3811858124136925,0.36704876631498334,0.28290616685152054,0.2736837219595909,0.2615292957723141,0.24612047374248505,0.23482601070404052,0.21278865438699723,0.19204316610097885,0.10026192419230938,0.0,0.13173612551391126,0.19509394523501397,0.24364937978982926,0.29613581639528275,0.36802037233114243,0.43412920367717744,0.5004631104469299,0.5765980188846588,0.7013251665830612,0.8593017195463181,0.9798191610574722,1.0866851663589479,0.9043662070035935
Layer_19,0.47684020894765855,0.47694035768508913,0.47650655114650725,0.45149585109949114,0.4498398596644402,0.4394831466078758,0.4349856848716736,0.42801257646083835,0.41640753322839735,0.40293479287624356,0.32103388029336927,0.31198114782571795,0.30096302384138107,0.2870506420135498,0.27659084326028827,0.25706028479337695,0.2414207111299038,0.16242828974127768,0.13173612551391126,0.0,0.13750552573800087,0.19769772937893867,0.25559466060996056,0.33009555488824843,0.3988604643344879,0.46719199228286745,0.5439805622100831,0.6660559768676758,0.8261663937568664,0.9490994335412979,1.0581760593652725,0.8951347124576569
Layer_20,0.5163901674747468,0.5165214307308197,0.5161535793542862,0.49171800643205643,0.4902233654856682,0.4808850586414337,0.47636403769254687,0.4698221202492714,0.45872362118959426,0.44550209444761274,0.36734156996011735,0.3589963852763176,0.3485923220515251,0.3348602455854416,0.32517165887355803,0.3074308829307556,0.2935533304810524,0.22087925881147386,0.19509394523501397,0.13750552573800087,0.0,0.13970130088925362,0.2071120048761368,0.28912715178728104,0.3605414623618126,0.4317663308382034,0.5094624049663544,0.6353513478040695,0.8001694235801696,0.9255098145008087,1.0367981336116792,0.8909004445075989
Layer_21,0.5489310685396195,0.5490436266064644,0.5486338904500008,0.5243601561188698,0.5229792951345443,0.5142608327269554,0.5097568022012711,0.5033271404504776,0.49268873924016954,0.4799615641236305,0.40333001977205274,0.3951788898706436,0.3859673908352852,0.3732232818603516,0.3636875858306885,0.3473399908542633,0.33363013857603074,0.2674502213597298,0.24364937978982926,0.19769772937893867,0.13970130088925362,0.0,0.1502713543474674,0.24942315796017647,0.3231369212269783,0.398503766477108,0.4787292993068695,0.605977921128273,0.7744744064807891,0.9027582362890244,1.0162224394083024,0.8870285176038742
Layer_22,0.5796998617649078,0.5798067511320114,0.5794190064668655,0.5588172063231468,0.5576374185681343,0.549254767715931,0.544939087510109,0.538514777123928,0.5282686220407486,0.5158273906111718,0.4445631470680237,0.4371193597316742,0.428528229534626,0.4164099736213684,0.4075113232731819,0.39267507272958757,0.38032305747270584,0.3179338226914406,0.29613581639528275,0.25559466060996056,0.2071120048761368,0.1502713543474674,0.0,0.1907213386297226,0.274816076874733,0.3595880656838417,0.4421814354658127,0.5727879123687745,0.7470957425832748,0.8775634796619415,0.994753003358841,0.8868300566673278
Layer_23,0.6402054222822189,0.6403426146507263,0.6399819272756576,0.6194388862848282,0.6182349747419358,0.6101811499595642,0.6056937291622162,0.5993792263269424,0.5896366864442826,0.5777894237041473,0.5081411892771721,0.501320591211319,0.492622799038887,0.4814558517932892,0.4733216078877449,0.45951727986335755,0.4469447259902954,0.3897146983742714,0.36802037233114243,0.33009555488824843,0.28912715178728104,0.24942315796017647,0.1907213386297226,0.0,0.19409202867746353,0.2951448990702629,0.38685522371530534,0.5220924663543701,0.7016605532169342,0.8369264367818833,0.9603349132537842,0.8865768979787827
Layer_24,0.6949906256198883,0.6951147254705429,0.6947419098615646,0.674258946299553,0.6730515468120575,0.6655464282035828,0.6611716287136078,0.6550917539596558,0.6456793512105942,0.6341531152725219,0.5667521609067917,0.5603643288612365,0.5517432912588119,0.5407384265661239,0.5331686307787895,0.5200242328047753,0.5080513982772827,0.45454143846035006,0.43412920367717744,0.3988604643344879,0.3605414623618126,0.3231369212269783,0.274816076874733,0.19409202867746353,0.0,0.22606799241900444,0.3322316627502441,0.4743077825307846,0.6590587762594223,0.7993498846292496,0.9270612955093384,0.8897368865013122
Layer_25,0.7492392514944076,0.7493667839765549,0.7490433636903763,0.7285461354255677,0.7274165956974029,0.7206202447414398,0.7163250982761383,0.7107389079332351,0.7022694284915925,0.6912546668052674,0.6262754999399185,0.6200955749750138,0.6117600673437118,0.6013656663894653,0.5936146486997604,0.5813267704248428,0.5696565704345703,0.5189945994615555,0.5004631104469299,0.46719199228286745,0.4317663308382034,0.398503766477108,0.3595880656838417,0.2951448990702629,0.22606799241900444,0.0,0.23744068896770476,0.40271852231025695,0.6033942863941193,0.7509174240827561,0.8881188348531723,0.8917041249275207
Layer_26,0.8122537375688553,0.8123626346588135,0.8119844073057174,0.792319504737854,0.7913270556926727,0.7849057846069336,0.7804977189302444,0.7751058125495911,0.7670197294950485,0.7564808279275894,0.6931911579370499,0.687377276301384,0.6794804456233978,0.6694760273694992,0.6626023424863815,0.6511859759092331,0.6397991186380386,0.5935631295442582,0.5765980188846588,0.5439805622100831,0.5094624049663544,0.4787292993068695,0.4421814354658127,0.38685522371530534,0.3322316627502441,0.23744068896770476,0.0,0.3187138567566872,0.535934364080429,0.6948994262218475,0.8357046080827712,0.8852793403863907
Layer_27,0.8817616212368011,0.8818693354129791,0.8815449783802033,0.887011346578598,0.8863763625621796,0.8828791352510452,0.8786970196962357,0.8733682546615601,0.8656466257572174,0.8552651938199997,0.8020923042297363,0.7967748348712921,0.7893232288360595,0.7804493309259415,0.7739523075819016,0.7638060036897659,0.7539506454467774,0.7158128345012664,0.7013251665830612,0.6660559768676758,0.6353513478040695,0.605977921128273,0.5727879123687745,0.5220924663543701,0.4743077825307846,0.40271852231025695,0.3187138567566872,0.0,0.39319726210832595,0.5780060412883758,0.73819651055336,0.8694059658050537
Layer_28,0.9460386490821838,0.9461548918485642,0.9458173454999924,0.9606768029928208,0.9601859146356583,0.9580091563463211,0.9543661043643952,0.9493990585803985,0.9431147791147232,0.9320068273544312,0.9341655056476593,0.929004473567009,0.9226669117212295,0.9142772001028061,0.9083179948329926,0.8993226764202118,0.8901794682741165,0.871190419793129,0.8593017195463181,0.8261663937568664,0.8001694235801696,0.7744744064807891,0.7470957425832748,0.7016605532169342,0.6590587762594223,0.6033942863941193,0.535934364080429,0.39319726210832595,0.0,0.3912180000543594,0.5758333593606949,0.8299802364110946
Layer_29,1.0584060728549958,1.058443838238716,1.0581097649335862,1.0712835640907288,1.0705293056964875,1.0693932542800904,1.0657782579660415,1.0611713035106658,1.0559623744487763,1.0469122344255448,1.0486142599582673,1.0440582723617553,1.0383858295679091,1.0307495558261872,1.0248580021858216,1.016760329723358,1.008578016638756,0.9903205873966217,0.9798191610574722,0.9490994335412979,0.9255098145008087,0.9027582362890244,0.8775634796619415,0.8369264367818833,0.7993498846292496,0.7509174240827561,0.6948994262218475,0.5780060412883758,0.3912180000543594,0.0,0.3794040126204491,0.8294908802509308
Layer_30,1.1315986881256104,1.1317792046070099,1.1314246213436128,1.1481259853839874,1.1474688148498535,1.1505054459571837,1.146996628522873,1.1427493851184845,1.1386687903404236,1.129607233285904,1.1412859740257264,1.1370439531803131,1.131920645236969,1.1243651378154755,1.1196282103061677,1.1116793467998505,1.1043983573913574,1.094535830259323,1.0866851663589479,1.0581760593652725,1.0367981336116792,1.0162224394083024,0.994753003358841,0.9603349132537842,0.9270612955093384,0.8881188348531723,0.8357046080827712,0.73819651055336,0.5758333593606949,0.3794040126204491,0.0,0.7679396268129349
Layer_31,0.8230864073038101,0.8233661561012268,0.82296679520607,0.8431313436031341,0.8422632019519806,0.8528899301290512,0.850467748761177,0.8484820121526718,0.8474780529737472,0.849957883477211,0.9053929266929627,0.9041432658433914,0.9027565550804139,0.8982084286212921,0.8977514543533325,0.8952073076963425,0.8924277228116989,0.9063113317489624,0.9043662070035935,0.8951347124576569,0.8909004445075989,0.8870285176038742,0.8868300566673278,0.8865768979787827,0.8897368865013122,0.8917041249275207,0.8852793403863907,0.8694059658050537,0.8299802364110946,0.8294908802509308,0.7679396268129349,0.0
