,Layer_0,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7,Layer_8,Layer_9,Layer_10,Layer_11,Layer_12,Layer_13,Layer_14,Layer_15,Layer_16,Layer_17,Layer_18,Layer_19,Layer_20,Layer_21,Layer_22,Layer_23
Layer_11,0.0006533436459721997,0.026687807634472847,0.039270289547741415,0.044023063465952875,0.04422730293124914,0.038341155242174865,0.9701029473543167,0.9749960242509842,0.9820085337162018,0.9866879086494446,0.9941010133028031,1.0,1.0066270654201508,1.0483108923435212,1.0612844710350036,1.080611811876297,1.1423588206768036,1.0952111351490021,1.1414290475845337,1.1932590851783753,1.2445326631069182,1.089860282421112,1.236246000289917,20.163872301101684
Layer_12,0.0006490142145194113,0.026511452116072177,0.03901080448180437,0.043732189156115056,0.04393494167178869,0.03808716043829918,0.9637181355953216,0.9685788700580596,0.975545007944107,0.9801934295892716,0.9875574259757995,0.9934172248840332,1.0,1.0414087626934052,1.0542955729961396,1.0734936244487763,1.1348317420482636,1.0879907479286195,1.1338993537425994,1.1853818604946136,1.236310848712921,1.0826477625370026,1.2280474486351014,20.02946984863281
Layer_13,0.000623182024806738,0.0254567042067647,0.037458794549107555,0.041992357142269614,0.04218691565841436,0.03657131356373429,0.9254008646011352,0.9300682009458542,0.9367571630477906,0.9412206063270568,0.9482915115356445,0.9539179641008377,0.9602384147644043,1.0,1.012373063802719,1.030805777311325,1.0897026417255402,1.0447204778194428,1.088798850774765,1.1382282321453094,1.1871253674030304,1.0395635998249053,1.1791606214046477,19.23146391105652
Layer_14,0.0006155123593052849,0.025144564803689717,0.03699947293102741,0.04147745544463396,0.041669364854693414,0.0361216429695487,0.914098150730133,0.9187082051038742,0.9253150321245194,0.9297236495018005,0.9367075793743134,0.9422645572423934,0.9485065858364106,0.9877810788154602,1.0,1.0182033443450929,1.076375726222992,1.0319355630874634,1.0754650390148164,1.1242778186798095,1.17256329870224,1.026786504626274,1.1646338334083557,18.993181241989134
Layer_15,0.0006044365363195538,0.024692822750657796,0.03633484191820025,0.04073248051851988,0.040920481532812115,0.0354705533310771,0.897771805524826,0.9022991174459457,0.9087873269319534,0.9131167567968369,0.9199750565290451,0.9254317175149918,0.9315605081319809,0.9701314958333969,0.9821281675100326,1.0,1.0571261103153229,1.0134690096378327,1.056206044435501,1.1041282365322114,1.151530473470688,1.0083324320316314,1.143653715133667,18.64910579109192
Layer_16,0.000571707338327542,0.02335699675232172,0.03436922738328576,0.03852901091426611,0.03870644620060921,0.033549826089292765,0.8492775040864945,0.8535598899126053,0.8596970490217208,0.8637922023534774,0.8702792075872421,0.8754401049613952,0.8812361699342728,0.917721731185913,0.9290665274858475,0.9459672117233277,1.0,0.9586908270120621,0.9991048169136048,1.0444205031394957,1.0892423133850098,0.9537557191848755,1.0817062784433364,17.637082599639893
Layer_17,0.0005962242097593844,0.024360168520361186,0.03584560265764594,0.04018424955010414,0.040368452109396456,0.03498692439123988,0.8859331897497177,0.890399624466896,0.8968004970550537,0.901071561574936,0.9078368397951126,0.9132184642553329,0.9192613791227341,0.9573177897930145,0.9691445924043656,0.9867631306648255,1.0431139936447145,1.0,1.042129144191742,1.0893644199371337,1.1360802938938142,0.9946983753442764,1.128049191713333,18.38908441543579
Layer_18,0.0005720075803110376,0.02337326356396079,0.03439367439970374,0.03855671985447407,0.03873265539109707,0.033565966550260784,0.8502074888944626,0.8544930242300034,0.8606345567703247,0.864732537150383,0.8712232385873795,0.8763857208490372,0.8821814428567887,0.9186991927623749,0.9300409535169601,0.9469368333816528,1.0010004719495773,0.959603232741356,1.0,1.0452918801307678,1.090081211090088,0.9543489323854446,1.0821922271251678,17.637803430557252
Layer_19,0.0005471255909651518,0.02235904033854604,0.032901546433568,0.03688413280621171,0.037051532234996555,0.032105553708970544,0.8134967918395997,0.8175963890552521,0.823471361041069,0.8273914403915406,0.8335999361276627,0.8385371359586715,0.8440787193775177,0.8790152043104171,0.8898584814071655,0.9060113424062729,0.957724418759346,0.9180906813144684,0.956709239244461,1.0,1.0428080997467042,0.9128799033164978,1.0350611758232118,16.865586786270143
Layer_20,0.0005245914548868314,0.021440517220646143,0.03155011209473014,0.03536925604939461,0.03552885365113616,0.0307823596149683,0.7802604084014892,0.7841916224956512,0.7898252114057541,0.7935841702222824,0.7995370709896088,0.804270250082016,0.8095815961360932,0.8430862783193588,0.853477843284607,0.8689575204849244,0.9185418688058853,0.8805037041902543,0.9175111894607544,0.9589914146661759,1.0,0.8753238784074784,0.9923723406791687,16.16597200393677
Layer_21,0.0005992379297968001,0.02449799207225442,0.03604989048838615,0.04041408768296242,0.040594107739627364,0.035161431055516,0.8919972211122513,0.8964891556501389,0.9029259967803955,0.9072207580804825,0.9140211267471313,0.9194259947538376,0.9254878742694854,0.9637790560722351,0.9756360710859299,0.9932981802225113,1.0499420386552811,1.0063961743116379,1.048616144657135,1.0959278299808501,1.1426876647472382,1.0,1.1334422075748443,18.453355869293212
Layer_22,0.0005287425012793392,0.021624412521719934,0.031821625862270594,0.03567420774325728,0.03583075441047549,0.031026180416345597,0.7878141173124313,0.7917791028022766,0.7974605417251587,0.8012511100769043,0.8072520146369934,0.812019394159317,0.8173627574443817,0.8511697543859482,0.8616188775300979,0.8771833691596985,0.9271694259643555,0.8886491521596909,0.9258514827489853,0.9675301765203476,1.0087089725732803,0.8825408523082733,1.0,16.2692188205719
Layer_23,3.257453088008333e-05,0.0013333424265729262,0.0019620266223791985,0.0021995857732836155,0.0022088553428184243,0.0019111408486496657,0.04863994706049562,0.048884407389909026,0.04923463799804449,0.04946829175949097,0.049838015664368865,0.05013139650970697,0.05045976937562227,0.052545264892280105,0.05318698886781931,0.054142866089940074,0.057222755283117294,0.05483582928031683,0.05712055058032274,0.05967875334620476,0.06220447968691587,0.0543944068774581,0.06159154521673918,1.0
