,Layer_0,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7,Layer_8,Layer_9,Layer_10,Layer_11,Layer_12,Layer_13,Layer_14,Layer_15,Layer_16,Layer_17,Layer_18,Layer_19,Layer_20,Layer_21,Layer_22,Layer_23,Layer_24,Layer_25,Layer_26,Layer_27,Layer_28,Layer_29,Layer_30,Layer_31
Layer_10,0.23584775908573255,0.23552182042188669,0.23495427297579274,0.20333355009848714,0.20069633859967131,0.1795187172137451,0.17199943811433613,0.15953093025769297,0.13580692024942698,0.10894042676059952,0.0,0.05289845396196325,0.08914262988741138,0.1166009185904367,0.13628939609977675,0.15888561330351256,0.1825624222788627,0.25962100290890894,0.28396951295526957,0.3220006290222171,0.367776366894993,0.40358998077897923,0.44425194798972545,0.5073087578372424,0.5670027640098241,0.6269333365996483,0.6954236855085124,0.8101713291745416,0.9288591327089252,1.0427752743970167,1.1370976818672074,0.8869789372595679
Layer_11,0.24982356497930952,0.24950102120515852,0.24893910309069475,0.21738631073858383,0.2149174370353677,0.19412872722459368,0.18704336083491838,0.17551874003260962,0.15479150141706044,0.1319513437044513,0.05289845396196325,0.0,0.06448509463892424,0.09635695531341895,0.11795082992212778,0.14480774869789947,0.16989465552114444,0.2487419320729597,0.274559546869178,0.31284389265925056,0.3592536302495452,0.3953361578596898,0.4366474918514661,0.5003509440937558,0.5605099927588235,0.6207229939764587,0.6895234727351808,0.8046104807428021,0.9235368984141963,1.0380983643117838,1.1328334851307913,0.8855006597161196
Layer_12,0.27086444471235843,0.2705812105309465,0.2700317111979929,0.23850851034307755,0.23609030782492996,0.21576757325099005,0.20927699793810536,0.19899320973420515,0.1793773015450006,0.15955172885547986,0.08914262988741138,0.06448509463892424,0.0,0.06682970926141173,0.09441616651613531,0.12745086655301407,0.15513027970123056,0.23563466374255124,0.2630328815750759,0.30226536552794736,0.34929794883454657,0.38643069149137615,0.428377761326297,0.4919652714532091,0.552119157970391,0.6126625017491059,0.6817656905313284,0.7972841705092634,0.9174992485577508,1.0328155139935593,1.1281545597641904,0.8847541752455178
Layer_13,0.28610585778829606,0.2858449905793458,0.2853266041753333,0.2543369816474305,0.25223252521393047,0.2336729742238797,0.22759638404524005,0.2181206492373047,0.2009691540624742,0.18233162464908065,0.1166009185904367,0.09635695531341895,0.06682970926141173,0.0,0.06363522277246432,0.10528443583472648,0.13446697740404456,0.2207691811885529,0.24804783066357872,0.2886812551210983,0.33595329833069754,0.3740782878566823,0.4166601366629667,0.481180134462002,0.5413610605701474,0.6024375911329146,0.6719240248447359,0.7883401510170696,0.9084865383492641,1.0247084235285853,1.120167513444324,0.8798314259249495
Layer_14,0.3003262153275183,0.30005086639882306,0.2995312863886112,0.2685168091021631,0.2663772687084064,0.24874902284116066,0.24280978022883115,0.23315959573280215,0.21688265522467515,0.19982284879850423,0.13628939609977675,0.11795082992212778,0.09441616651613531,0.06363522277246432,0.0,0.08465845007861275,0.11705912756417053,0.20786037261275167,0.2368666523553425,0.2782671457670635,0.32635979990213254,0.3644823658720184,0.4078049177668507,0.4731361828652881,0.5339893763129776,0.594860058402937,0.665309097706344,0.782036921218416,0.9027038134579577,1.0188586723599447,1.1153454458391345,0.8789500743028671
Layer_15,0.3143859959644533,0.3140765420244328,0.3135712150176171,0.28294054718412015,0.28101799460730525,0.2643802589954264,0.2586495119050133,0.2497910292884739,0.23455408576763037,0.2192776585264737,0.15888561330351256,0.14480774869789947,0.12745086655301407,0.10528443583472648,0.08465845007861275,0.0,0.08028962920792858,0.18463262743533976,0.21468676946428739,0.25871449009645775,0.30861829151685466,0.34830598151166353,0.3930292262784972,0.4593839354440875,0.5208690633644929,0.5824370858710287,0.653868699444795,0.7715089684817559,0.8931714989043571,1.0102561600475795,1.106681897735908,0.8757597713271289
Layer_16,0.3317653801136579,0.33145880174382997,0.33094358119585787,0.30026681658969756,0.29847050452700996,0.28278902143752543,0.27733142067427324,0.2690903366490723,0.25448592983485246,0.24037767983332312,0.1825624222788627,0.16989465552114444,0.15513027970123056,0.13446697740404456,0.11705912756417053,0.08028962920792858,0.0,0.16252011949170525,0.19409587682757976,0.2432868251001903,0.29490364254448476,0.33466948033062577,0.3806883438896879,0.4468753041789534,0.5090632995653114,0.5709982817530339,0.6427411615702092,0.76213849435372,0.8844992199166694,1.002392024460823,1.0997794075738594,0.8731723202729597
Layer_17,0.39565809416438985,0.3953464006079112,0.39484686828557825,0.36556162844418894,0.36354016430254943,0.34964539910026693,0.3449582829766348,0.33759535906453486,0.32463152912871746,0.311745520525541,0.25962100290890894,0.2487419320729597,0.23563466374255124,0.2207691811885529,0.20786037261275167,0.18463262743533976,0.16252011949170525,0.0,0.10083205173559408,0.1627024878838529,0.2205162435452729,0.2670927138405682,0.3170050675511653,0.38859248427364496,0.45467397587695735,0.5194264476558988,0.5957063214394228,0.72150922007096,0.8640045472386428,0.9829190978254089,1.0886044890835673,0.8877570351843557
Layer_18,0.4144582556565212,0.41418162488624954,0.41375712841675966,0.3855101617509278,0.383724322214564,0.3702833242195732,0.36581212484768233,0.35860152241150733,0.34616816824913804,0.33371562375873937,0.28396951295526957,0.274559546869178,0.2630328815750759,0.24804783066357872,0.2368666523553425,0.21468676946428739,0.19409587682757976,0.10083205173559408,0.0,0.13127752599732784,0.19463473865968298,0.24314948625978536,0.29507368065898876,0.36671592250014795,0.43415350993571955,0.5010389367104748,0.5787048731350098,0.707017094507069,0.85166540305015,0.9717809282102905,1.0801436394379824,0.8852197621612643
Layer_19,0.4483828231460437,0.4481585878851373,0.4477384651566411,0.4196120298953451,0.4178017733723877,0.40551888488727356,0.40056948989849417,0.39357362234816995,0.3819175760927599,0.3700508637617691,0.3220006290222171,0.31284389265925056,0.30226536552794736,0.2886812551210983,0.2782671457670635,0.25871449009645775,0.2432868251001903,0.1627024878838529,0.13127752599732784,0.0,0.1374756615123819,0.1971871538864209,0.2548795486697401,0.3294176682646796,0.3994966675081183,0.46816182734534745,0.5464884615354515,0.6717347182473816,0.8182915999789788,0.9409305786227321,1.0514981630490903,0.8758441917628758
Layer_20,0.48892794604383466,0.4887542162246142,0.4884010097904346,0.4608936616868684,0.4592395759478248,0.44817914165110984,0.443267146258155,0.436766593842893,0.4256669849181742,0.4138631032052146,0.367776366894993,0.3592536302495452,0.34929794883454657,0.33595329833069754,0.32635979990213254,0.30861829151685466,0.29490364254448476,0.2205162435452729,0.19463473865968298,0.1374756615123819,0.0,0.13937002738951465,0.2066469136732314,0.28910351131511064,0.3611913134239425,0.4326234171128878,0.5121210054185525,0.6411157982159988,0.7915212825904803,0.9168587616972022,1.0299604595634997,0.871373221729741
Layer_21,0.5219287104922957,0.5217495642901443,0.5213617266786577,0.4939980320907049,0.49243085832013933,0.482087698898581,0.4771323335600329,0.4707819722061954,0.46011693022663136,0.448724316901403,0.40358998077897923,0.3953361578596898,0.38643069149137615,0.3740782878566823,0.3644823658720184,0.34830598151166353,0.33466948033062577,0.2670927138405682,0.24314948625978536,0.1971871538864209,0.13937002738951465,0.0,0.1506698088847058,0.2496273558614295,0.3241447739724152,0.39977307138044654,0.48235212106571934,0.6126989242388127,0.7664574525768302,0.8944668378330077,1.0098885528187982,0.867746308726624
Layer_22,0.5533971995432586,0.5532358354178732,0.5528676090037403,0.5296957097660802,0.5283682397112898,0.5184249987766256,0.5137091835046966,0.507381373892838,0.497100785289213,0.4860920247779724,0.44425194798972545,0.4366474918514661,0.428377761326297,0.4166601366629667,0.4078049177668507,0.3930292262784972,0.3806883438896879,0.3170050675511653,0.29507368065898876,0.2548795486697401,0.2066469136732314,0.1506698088847058,0.0,0.19080498437477272,0.2755653591281952,0.3609105769383136,0.4458539938702142,0.5800258762811071,0.7392293267519526,0.869462492961946,0.9883522755488522,0.8672211408419848
Layer_23,0.6140026890967929,0.6138747456520918,0.6135314098154298,0.5904282135225338,0.5891196148791926,0.5794912467815171,0.5745607586203785,0.5683080326036583,0.5585404371356105,0.5481825548298138,0.5073087578372424,0.5003509440937558,0.4919652714532091,0.481180134462002,0.4731361828652881,0.4593839354440875,0.4468753041789534,0.38859248427364496,0.36671592250014795,0.3294176682646796,0.28910351131511064,0.2496273558614295,0.19080498437477272,0.0,0.19518251996563654,0.2970523663615712,0.39107876098321953,0.5298696379257362,0.6935175590882235,0.8288317126977844,0.954071990395061,0.866338089486793
Layer_24,0.6702658151330565,0.6701473432618219,0.6698035866778762,0.6467231125444979,0.6453414416820861,0.6363925576502919,0.6315871011908185,0.6255874817826336,0.6162167638174146,0.6061909593684472,0.5670027640098241,0.5605099927588235,0.552119157970391,0.5413610605701474,0.5339893763129776,0.5208690633644929,0.5090632995653114,0.45467397587695735,0.43415350993571955,0.3994966675081183,0.3611913134239425,0.3241447739724152,0.2755653591281952,0.19518251996563654,0.0,0.2275036257568878,0.3365114784260249,0.481906681496232,0.6507184638242854,0.7913038187784606,0.9208248481215462,0.8690775400981076
Layer_25,0.7259158049324904,0.725810832268483,0.7255050143094262,0.7023940981654824,0.7011132209053008,0.6930120693280207,0.6882363648613782,0.6826494384456325,0.6741412230244823,0.6645353009327819,0.6269333365996483,0.6207229939764587,0.6126625017491059,0.6024375911329146,0.594860058402937,0.5824370858710287,0.5709982817530339,0.5194264476558988,0.5010389367104748,0.46816182734534745,0.4326234171128878,0.39977307138044654,0.3609105769383136,0.2970523663615712,0.2275036257568878,0.0,0.24174422446720722,0.4105911357152862,0.5944368998404901,0.7425135362353313,0.8818487723180254,0.8709290067159573
Layer_26,0.7909705680379313,0.7908574520906985,0.7905120926739054,0.7683629556135698,0.7672627147448834,0.7595488249425708,0.7546565719650574,0.7492729345371643,0.7410382995539079,0.731922959031676,0.6954236855085124,0.6895234727351808,0.6817656905313284,0.6719240248447359,0.665309097706344,0.653868699444795,0.6427411615702092,0.5957063214394228,0.5787048731350098,0.5464884615354515,0.5121210054185525,0.48235212106571934,0.4458539938702142,0.39107876098321953,0.3365114784260249,0.24174422446720722,0.0,0.324523147259649,0.524659286260019,0.6846243250477422,0.8279751482603493,0.8638970405229479
Layer_27,0.8661739387832441,0.8660755881903895,0.8657613268257848,0.8729226964599865,0.8721971305348071,0.867724930234467,0.8630099345386077,0.8577958934137218,0.850048405922992,0.8412410037425773,0.8101713291745416,0.8046104807428021,0.7972841705092634,0.7883401510170696,0.782036921218416,0.7715089684817559,0.76213849435372,0.72150922007096,0.707017094507069,0.6717347182473816,0.6411157982159988,0.6126989242388127,0.5800258762811071,0.5298696379257362,0.481906681496232,0.4105911357152862,0.324523147259649,0.0,0.37719191101903704,0.5653826997574971,0.7281920900118342,0.8490623515419644
Layer_28,0.9409143238844782,0.9408163974072287,0.9405019385320647,0.9585710503740646,0.9579824560202115,0.9547349414212307,0.950666546186983,0.9457681773140428,0.9394802557064997,0.9304267131432854,0.9288591327089252,0.9235368984141963,0.9174992485577508,0.9084865383492641,0.9027038134579577,0.8931714989043571,0.8844992199166694,0.8640045472386428,0.85166540305015,0.8182915999789788,0.7915212825904803,0.7664574525768302,0.7392293267519526,0.6935175590882235,0.6507184638242854,0.5944368998404901,0.524659286260019,0.37719191101903704,0.0,0.3897125122490523,0.5791245464122656,0.8219063691581301
Layer_29,1.052008911833033,1.0518597303405344,1.051551199955202,1.0675809830061047,1.0667559627525929,1.0645634930315415,1.0606489347005652,1.0560278643066037,1.0512249171977937,1.0437402794538806,1.0427752743970167,1.0380983643117838,1.0328155139935593,1.0247084235285853,1.0188586723599447,1.0102561600475795,1.002392024460823,0.9829190978254089,0.9717809282102905,0.9409305786227321,0.9168587616972022,0.8944668378330077,0.869462492961946,0.8288317126977844,0.7913038187784606,0.7425135362353313,0.6846243250477422,0.5653826997574971,0.3897125122490523,0.0,0.38413054375839856,0.8180585110119187
Layer_30,1.1285053023932705,1.128474297726574,1.1281237829717625,1.1481550000516436,1.1474666154160058,1.1502414732854158,1.146492972616091,1.1422694616880111,1.138861428802859,1.1314380118145893,1.1370976818672074,1.1328334851307913,1.1281545597641904,1.120167513444324,1.1153454458391345,1.106681897735908,1.0997794075738594,1.0886044890835673,1.0801436394379824,1.0514981630490903,1.0299604595634997,1.0098885528187982,0.9883522755488522,0.954071990395061,0.9208248481215462,0.8818487723180254,0.8279751482603493,0.7281920900118342,0.5791245464122656,0.38413054375839856,0.0,0.7590524326768886
Layer_31,0.8278010814137189,0.8277702276380603,0.8273544721579962,0.8511996572375005,0.8502795185640539,0.8636049426158464,0.8608196586199611,0.8586380635979329,0.8582528255495451,0.8575036477886391,0.8869789372595679,0.8855006597161196,0.8847541752455178,0.8798314259249495,0.8789500743028671,0.8757597713271289,0.8731723202729597,0.8877570351843557,0.8852197621612643,0.8758441917628758,0.871373221729741,0.867746308726624,0.8672211408419848,0.866338089486793,0.8690775400981076,0.8709290067159573,0.8638970405229479,0.8490623515419644,0.8219063691581301,0.8180585110119187,0.7590524326768886,0.0
