,Layer_0,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7,Layer_8,Layer_9,Layer_10,Layer_11,Layer_12,Layer_13,Layer_14,Layer_15,Layer_16,Layer_17,Layer_18,Layer_19,Layer_20,Layer_21,Layer_22,Layer_23,Layer_24,Layer_25,Layer_26,Layer_27,Layer_28,Layer_29,Layer_30,Layer_31
Layer_10,0.13069916638888168,0.1553624650926072,0.1178723971501876,0.7512166359134622,0.7512705973627917,0.7589831246058537,0.7594704223914189,0.7602645608975592,0.759716452840017,0.7650849495409552,1.0,0.9999931984803014,0.9999040617599143,0.9997806730180564,0.9997621843992541,0.9996249913974047,0.9995909238525534,0.988497371706779,0.9876398451009996,0.9877354324986757,0.9867283387031837,0.9868144933363143,0.9852063612406806,0.9852797402210844,0.9854040404600164,0.9854767347436573,0.9853230170984917,0.7852329175849121,0.6134081618840532,0.6820187082454672,0.3698996254818836,0.573466564181591
Layer_11,0.13079609207345216,0.15508057094517758,0.11810555357577922,0.7506134813189214,0.750667812282877,0.7587202235775634,0.7591903925454587,0.7599861627470559,0.7594740251407186,0.7648277373635115,0.9999931992613615,1.0,0.9999357171960779,0.9998059393830421,0.9997889028524981,0.9996507215167928,0.9996171261715557,0.9887649067399152,0.987899644661887,0.9879939666446558,0.9869967286553566,0.9870821054503138,0.9854925290958302,0.9855657605535177,0.9856879180030291,0.9857594032545347,0.9856067960814898,0.7861613421338587,0.6144078118355912,0.6829501702881172,0.3707216550564785,0.574090458544232
Layer_12,0.1309073728438311,0.1541024168143255,0.11821629409230162,0.7456015919950729,0.7456581769640772,0.7545384370236002,0.755001086579982,0.755786381667994,0.7554604454327567,0.7608503188562628,0.9999040540957627,0.999935709678375,1.0,0.9999358946431571,0.9999270255598839,0.9998339104613352,0.9998106955993771,0.9899404893929015,0.989112724055041,0.9892014862083197,0.9882583737763883,0.9883384274518656,0.9868238863156137,0.9868932109597665,0.9870076081871889,0.9870733144242289,0.9869318265196342,0.7912076030667935,0.6183449346984048,0.6870468011847487,0.37406943365016204,0.5757338922107738
Layer_13,0.13090837606359318,0.15375805377844268,0.1180236564125762,0.7434018695579017,0.7434609086785914,0.7525802327535076,0.7530827297601028,0.7538771708781947,0.7536970133619363,0.7591483095183321,0.9997806745313602,0.9998059310842791,0.9999358902008781,1.0,0.9999993515737129,0.9999485390777962,0.9999376760946738,0.9903942662902194,0.9896367058511839,0.9897257486491005,0.9888059055092489,0.9888832704831497,0.9874099002423392,0.9874772820972596,0.9875899323374399,0.9876529547545287,0.9875148727110816,0.7934296756470233,0.6198597760057957,0.6886699675146817,0.37528357788444444,0.5764864591376689
Layer_14,0.13093886751892087,0.15367774090201064,0.11805702814219075,0.7431391329915674,0.7431989333773128,0.7523995220026553,0.752903081214301,0.7536979361111565,0.7535400821428432,0.7589944139013126,0.999762182251339,0.9997889027060494,0.9999270199460147,0.9999993515248966,1.0,0.9999534080108593,0.9999437128101383,0.9904775125974519,0.989725309009927,0.9898142332331652,0.9888984247077985,0.9889754594885649,0.9875096441974999,0.9875769888056194,0.9876890612078143,0.9877515477200789,0.9876136644564135,0.793771635646414,0.6201786276847002,0.6889718558141973,0.37556181085295215,0.5767267034202204
Layer_15,0.1309191382014903,0.15321890979678807,0.11797264149243944,0.7406956061391339,0.7407588979365102,0.7504477982609903,0.750968750532683,0.7517377981682667,0.751768986213217,0.7572513903315002,0.9996249884196132,0.999650720979814,0.9998339120722716,0.9999485403470189,0.9999534104028557,1.0,0.9999966493012181,0.9914040337518821,0.9907098700529625,0.9907934889746532,0.9899185418008684,0.9899912175343332,0.9885835934622574,0.9886465992818203,0.9887543123926323,0.9888145201622122,0.9886838383698053,0.7971084900413938,0.6229539599260475,0.6916140452161565,0.37762937021733894,0.5778630503272542
Layer_16,0.13101753605610517,0.15321150779293927,0.11803573414743981,0.7404300717302856,0.7404935841893291,0.7502590303143745,0.7507858249030086,0.7515546287868377,0.7516186156910428,0.7571082308973864,0.9995909187756631,0.9996171212899304,0.9998106963316209,0.9999376777056102,0.9999437152021348,0.9999966476414655,1.0,0.9914801794422347,0.9908011209564459,0.9908850942841326,0.9900138588541361,0.9900863547485251,0.9886874876287899,0.9887502559572824,0.9888579024339094,0.9889181401278522,0.988787977349846,0.7974464671227114,0.6233658888953129,0.6920104705828511,0.37790032847800475,0.5781840662015061
Layer_17,0.13375731370427832,0.14104544814049824,0.12241321138095226,0.6930675348061016,0.6931952415407925,0.718257513473895,0.7186341978896358,0.7192161494620407,0.7228530059331367,0.7283527129722559,0.9884973671180513,0.9887649000520886,0.989940493932813,0.9903942663390357,0.9904775065930528,0.9914040319456808,0.9914801764644432,1.0,0.9999529301485598,0.9999541790635736,0.9998979121324569,0.9999023346408872,0.9997241286641745,0.9997268417250612,0.9997343240850388,0.9997378852306869,0.9997144460092305,0.853865241242861,0.6828175991114586,0.7434804061218718,0.42263738014090757,0.6063427446954667
Layer_18,0.13383879149019914,0.14063227487088048,0.12233574735191419,0.6902377595674982,0.690368178057241,0.7158035483885553,0.7162058028918031,0.7167713588910646,0.7205803400175578,0.7261184252963312,0.9876398422696568,0.987899645052417,0.9891127165373381,0.9896367076085689,0.9897253051046266,0.9907098660500298,0.990801118466817,0.999952930392641,1.0,0.9999991683663159,0.9999793142104715,0.9999804248778572,0.9998584023564688,0.9998585491469412,0.9998629509572803,0.9998628980892784,0.9998447861854997,0.8563102889900613,0.6852215911939825,0.7456094773942383,0.4247117162995608,0.6075242145885511
Layer_19,0.1340074575217067,0.14086001140124987,0.12248303706196718,0.6907067034915273,0.690836995132237,0.7162100729836879,0.7166147540452341,0.7171819223599001,0.7209795107126822,0.7265174730599269,0.9877354365992409,0.9879939632275181,0.9892014856225247,0.9897257462082878,0.9898142352834478,0.9907934868755544,0.9908850893048748,0.999954177989616,0.9999991673411746,1.0,0.999976332855459,0.9999785044464686,0.9998527991293299,0.999853811236701,0.9998594070925857,0.9998607290855301,0.999842029678148,0.8560345029362296,0.6852169760322102,0.7455613641198008,0.42472677835912415,0.6077608831782111
Layer_20,0.13431882558971717,0.14042626275931905,0.1227472766997967,0.6872425688450499,0.6873760316383634,0.7133495307525194,0.7137518726734721,0.7143148405814542,0.7182668680103952,0.7238124326103345,0.9867283416321588,0.9869967252382189,0.9882583717261055,0.988805908438224,0.988898426709265,0.9899185460478824,0.9900138605138886,0.9998979139386582,0.9999793166512841,0.9999763343199465,1.0,0.9999992806925138,0.9999301298342211,0.9999287018123755,0.9999297884621647,0.9999280107694996,0.9999178429786345,0.8591280876857935,0.6883820927016174,0.7484220012741729,0.4276823439649829,0.6092465692714626
Layer_21,0.13454929682182837,0.14072575785138056,0.12296830515993529,0.6876682639732212,0.6878012275715327,0.7136903805116666,0.7140935528581012,0.7146576676917408,0.7185910088692797,0.7241351283738888,0.9868144962164733,0.987082107402964,0.9883384275494981,0.9888832757553051,0.9889754589515861,0.9899912167044569,0.9900863536745675,0.9999023359589261,0.9999804322002951,0.9999785054716099,0.99999928230345,1.0,0.9999283113799848,0.9999279169446615,0.9999302744279622,0.9999295242686042,0.999919344713022,0.8589726979863341,0.6886034652065977,0.7485452353661418,0.4279610567728483,0.6096236243001952
Layer_22,0.13557172486868235,0.14045536360016167,0.12413813797398535,0.6846535817630753,0.6847873004023702,0.7117629264657562,0.7121586236892227,0.7127164838916449,0.7169152918797258,0.7224600457759494,0.9852063620705569,0.9854925278266076,0.9868238851928398,0.9874099069789821,0.9875096502995315,0.9885835978557203,0.9886874878728712,0.9997241301286621,0.9998584021612038,0.9998528028881813,0.9999301254407584,0.9999283114776174,1.0,0.9999989219906875,0.9999961952612499,0.9999921427800166,0.9999883423370968,0.8623211530268339,0.694139334386143,0.752791940189599,0.432447926344977,0.6130601091525478
Layer_23,0.13585146252801192,0.1407397188843868,0.12444501427703222,0.6849805958733804,0.6851133705405892,0.7120180117190616,0.7124136596503168,0.7129716020715129,0.7171528686713625,0.7226960658172815,0.9852797462742998,0.9855657640194717,0.9868932161831055,0.9874772849774185,0.9875769912952482,0.9886465964504776,0.9887502564942612,0.9997268426037538,0.9998585513436726,0.9998538169970188,0.9999287039602907,0.9999279149920114,0.9999989230646451,1.0,0.9999984948484747,0.9999951940887195,0.9999914578879885,0.8622236663352066,0.694431508861537,0.7529984285214414,0.4328898750764244,0.6136126696428835
Layer_24,0.1361856850124987,0.14122545663217795,0.12479636509808194,0.6855374419181489,0.6856692355373275,0.7124495209483803,0.7128497183835477,0.713409436776636,0.717570151697408,0.7231142214094392,0.9854040444629492,0.9856879155622165,0.9870076122389378,0.9875899368773514,0.987689064429687,0.988754312343816,0.9888579041912944,0.9997343248172825,0.9998629565711494,0.9998594040659781,0.9999297877299209,0.9999302764294287,0.9999961961399425,0.9999984917242345,1.0,0.9999982971426505,0.9999951920872532,0.8619844827566061,0.6946121120823885,0.7531279933979822,0.43325249679893085,0.6140808385478776
Layer_25,0.1364475355180778,0.1415798448391921,0.12508712687068538,0.6859952312063526,0.6861265800972633,0.7128591402742728,0.7132613794736253,0.7138217846259634,0.7179754935357534,0.7235194225593438,0.9854767336696997,0.985759403108086,0.9870733197452005,0.9876529558773025,0.9877515532851316,0.9888145176725833,0.9889181423245835,0.9997378854259519,0.9998629057046139,0.9998607311358128,0.999928013356761,0.9999295304682683,0.9999921383865538,0.9999951929171295,0.9999982950435516,1.0,0.9999974329485257,0.8617119797910461,0.6946504556869113,0.7531982972229435,0.43336183884708146,0.6144942799911062
Layer_26,0.1367376602157938,0.14184922832968194,0.12542722882871896,0.6850741278383207,0.6852049288766292,0.7119301744629183,0.7123330198624991,0.7128924234273686,0.7170521195163305,0.7226005875361347,0.9853230204179968,0.9856067941288398,0.9869318327681146,0.9875148771045444,0.9876136693380388,0.9886838398831092,0.988787980620535,0.9997144490846545,0.999844786624846,0.9998420305080242,0.9999178412212494,0.9999193476908135,0.9999883376019202,0.999991453738607,0.9999951939910869,0.9999974297754692,1.0,0.8624783770458119,0.6954538775798632,0.7540473504744036,0.4343993855513675,0.6151212038415851
Layer_27,0.14718416051284686,0.11172055511126702,0.13296020064994168,0.3486320962221724,0.34882368435389094,0.3931349769698412,0.3932506218796671,0.393461679272433,0.4029347004641967,0.40815998902765577,0.7852329217342936,0.7861613388143535,0.791207603750221,0.7934296788688959,0.7937716396981629,0.797108491798779,0.7974464712720929,0.8538652403641684,0.8563102944086655,0.8560344996655407,0.8591280907612175,0.8589727020868994,0.8623211521969576,0.8622236698499769,0.8619844872477014,0.8617119808161874,0.8624783826108646,1.0,0.839913564612883,0.8862030982824742,0.6529853630270946,0.6412780083026386
Layer_28,0.2644334273972685,0.22706669004501304,0.25909349489057043,0.3626581188794729,0.36277921236654853,0.40346739912233226,0.40371424306937653,0.4038848996797026,0.4139116585535363,0.4175737779663783,0.6134081637390708,0.6144078167660328,0.6183449409957014,0.6198597806189317,0.6201786322002036,0.622953963294369,0.6233658959736695,0.6828176052134902,0.6852215965637704,0.6852169790588178,0.6883820954353276,0.6886034680867567,0.6941393389260544,0.6944315101307597,0.6946121148649148,0.6946504620330242,0.6954538806064708,0.8399135697385895,1.0,0.9244957534530727,0.8206989551352049,0.8045133744762336
Layer_29,0.26414403141179504,0.21817199043841098,0.24019971017609065,0.3740549281385958,0.37417784933668974,0.4094836804939527,0.4096279766328212,0.40988358694153865,0.4178848469799215,0.42201757878919394,0.6820187092950166,0.6829501774396982,0.6870468057002521,0.6886699697358212,0.6889718599635787,0.6916140471199904,0.692010476538434,0.7434804139080641,0.7456094812507224,0.7455613689526098,0.7484220069368582,0.7485452391249933,0.7527919454617543,0.7529984358926956,0.75312799837724,0.7531983024950988,0.7540473546726014,0.8862030985753718,0.9244957514027901,1.0,0.8851392540552887,0.818800369849662
Layer_30,0.29861589102570296,0.25549611673262473,0.2884925129570915,0.17408139318728136,0.17410155685342402,0.18387645511696515,0.18391480447570385,0.18401631311094732,0.18713276907130405,0.18928139388597862,0.36989962761759465,0.3707216568626799,0.37406943779954355,0.3752835800567677,0.3755618142456817,0.3776293730608857,0.37790033133375556,0.4226373819471089,0.42471172068081947,0.42472678197152686,0.42768234793130344,0.4279610601289657,0.43244793072623566,0.4328898772243395,0.43325249911770286,0.433361841458751,0.4343993876504664,0.6529853660048861,0.8206989534510442,0.8851392519561899,1.0,0.796682536943734
Layer_31,0.390025616528117,0.33914857465212433,0.37778539746011214,0.4573476649546213,0.4575358170109826,0.4848529718431852,0.48473572688303845,0.48402966656565766,0.4893969206366746,0.4916760334584871,0.573466569575787,0.574090462400716,0.575733898239581,0.5764864630185611,0.5767267072767044,0.5778630549892063,0.5781840695698275,0.6063427496259082,0.60752421668765,0.6077608887432638,0.6092465759104729,0.6096236280102304,0.6130601134971944,0.6136126733041024,0.6140808416233016,0.6144942888756642,0.6151212107246767,0.6412780091813312,0.8045133770146787,0.8188003717534958,0.7966825357233277,1.0
