Layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
10,224.77742927458416,198.59138408928365,105.53273934949456,74.69513182646392,16.6342853231674,8.650144123699448,6.163157864239506,3.748138506141089,2.245861243420419,1.5516571447672443,0.9999999999999941,0.6765559903735244,0.5187851600925286,0.41362942569563144,0.35505679945291724,0.3256822117516949,0.3037884129606737,0.25003162175881577,0.21917682872722513,0.20239655400921763,0.19351600528067034,0.17767448232643346,0.16365520509571715,0.1527575284962615,0.14416077115460926,0.1302859295322954,0.11434006980041159,0.09813882535198427,0.08219156837908306,0.07668007632018932,0.07879552292604494,0.08212507425315672,0.08093404967793408,84283.24411109435
11,332.2377341607519,293.5328146006677,155.98522642779326,110.40495227190979,24.586709097030678,12.785555440760632,9.109605046637485,5.540027077539788,3.3195497126268543,2.293464497905891,1.4780742676565368,0.999999999999996,0.766802995574848,0.611375010466268,0.5248003188278476,0.4813824966236504,0.449021836009392,0.36956530622214,0.32395963060827737,0.2991571383433828,0.286031027785047,0.262616080345899,0.2418945474200339,0.2257869720611356,0.21308032624915194,0.19257227987939984,0.16900311493404166,0.14505647241080777,0.12148524223945609,0.11333884765081184,0.11646563484352841,0.12138695898297405,0.11962653620619089,124576.89431522363
12,433.27652092918964,382.80081884736836,203.422818283144,143.98085676379281,32.06391894517668,16.673846495833867,11.879981037121894,7.224837552162389,4.329077653300353,2.9909435815212824,1.9275801948953872,1.3041159277818477,0.999999999999997,0.797303888996857,0.6844004546883907,0.6277785812022965,0.5855765282616993,0.48195600219987067,0.42248091423458,0.3901355890232448,0.37301761917429355,0.3424818132707257,0.31545853213404895,0.29445238655056316,0.2778814473584727,0.2511365774399902,0.22039965403023085,0.18917045609878333,0.15843083939491143,0.14780699645786458,0.15188468943867056,0.1583026666346989,0.15600687125186605,162462.7121100797
13,543.4270758096059,480.1190915160285,255.13837457770813,180.58466633712862,40.215430261500956,20.91278711409817,14.900192010939378,9.06158574148238,5.429645726107085,3.751321952391813,2.417622968477683,1.6356573017882086,1.2542269187450765,0.9999999999999976,0.8583934734715523,0.7873767955555145,0.7344458447311125,0.604482191609841,0.5298869352890418,0.4893185577134213,0.46784873913459996,0.4295499093847702,0.3956565827503341,0.3693101095004481,0.34852639149684045,0.3149822557067441,0.2764311789668182,0.2372626782703785,0.19870822352847645,0.18538351373631248,0.19049786603921723,0.19854746580236807,0.1956680174332884,203765.10682079432
14,633.0745661565358,559.3228587518366,297.2277661267226,210.37516234460625,46.84964588425851,24.362705170068125,17.358230778106154,10.556447621665974,6.325357652299317,4.370165976705934,2.816450780666146,1.9054866472518817,1.4611328691406225,1.1649669189069576,0.9999999999999979,0.9172679195371435,0.8556051128404241,0.7042017562938433,0.617300750372727,0.5700399325434021,0.5450283041441412,0.5004114344527398,0.46092683015191355,0.43023406038592926,0.40602171645983526,0.36694390794105003,0.32203317885079275,0.2764031712762563,0.2314885069254448,0.21596566081353813,0.22192371205805778,0.23130122949256982,0.2279467673978914,237379.60867376844
15,690.1741058119487,609.7704354841842,324.0359330093046,229.3497438030558,51.07520375061074,26.560075471037496,18.923839380390785,11.50857606247995,6.895867082641571,4.7643288112715485,3.070477796811352,2.0773501467416335,1.5929183153793411,1.2700399677062746,1.0901940193270898,0.9999999999999981,0.932775576924312,0.7677165431111824,0.6729775861824732,0.621454125236436,0.59418659754193,0.5455455530432681,0.5024996735790105,0.46903859954355104,0.44264244700143274,0.4000400538658438,0.35107864560802604,0.3013330842484165,0.252367385793078,0.2354444717989426,0.24193990363256224,0.2521632170558028,0.248506202542125,258789.82968634783
16,739.9144262414045,653.7161248312374,347.38895509867876,245.87880458802516,54.75615465729012,28.474239815128225,20.287666024435673,12.337990345360174,7.392846954011863,5.107690348176998,3.2917647854115,2.2270631844707824,1.7077187211866633,1.3615707777148702,1.168763469260033,1.0720692358791668,0.9999999999999981,0.8230452877450023,0.7214785665824516,0.6662418491761832,0.6370091715964202,0.584862604188375,0.5387144410833816,0.5028418530104902,0.4745433499245115,0.4288706348690167,0.37638061533049,0.32304992937531307,0.27055531044800857,0.2524127749734669,0.2593763276160408,0.2703364274258475,0.26641585467056994,277440.6149651432
17,898.9960057588535,794.2650721229476,422.07757005749,298.74274022233817,66.5287262713236,34.59620052396209,24.64951361306039,14.99065790068983,8.982308828068183,6.205843620308128,3.9994941158467046,2.7058817025397666,2.0748781951786714,1.6543084542107394,1.4200475802033143,1.3025640895368518,1.2149999700986305,0.9999999999999984,0.8765964368244831,0.8094838268275204,0.7739661244422055,0.7106080466006841,0.6545380298080103,0.6109528363720867,0.5765701559687865,0.521077808542037,0.4573024363722503,0.3925056545313708,0.32872469410435673,0.3066815140452752,0.3151422302977827,0.32845875123897594,0.32369525545854416,337090.3388867953
18,1025.5528861325433,906.078371707982,481.4958769242637,340.7984879616316,75.89436082164256,39.46650827065715,28.119568569494216,17.10097973360953,10.246800523861424,7.0794762100438335,4.562526092776602,3.0868043593035384,2.366970829467462,1.8871950474765298,1.6199559119216933,1.4859335890703107,1.3860425608162754,1.1407757982938533,0.9999999999999987,0.9234395587551295,0.8829218234629581,0.8106444616349325,0.7466811434679201,0.6969602096322624,0.657737279947705,0.5944329530127549,0.5216795519142788,0.4477609513828767,0.3750011753358009,0.349854849006967,0.359506629344059,0.3746977941512456,0.3692637134496541,384544.5004407301
19,1110.579329647811,981.199433268212,521.415692406938,369.05337737648455,82.18660344587592,42.738593875988066,30.45090315104284,18.518786174444376,11.096341310821597,7.666420766712145,4.940795582687887,3.342724848678558,2.563211427349209,2.0436584393467156,1.754263066340283,1.6091292331828047,1.5009564488278693,1.2353551323182528,1.0829079072030199,0.9999999999999988,0.9561230240701475,0.8778532974348047,0.8085869144208043,0.7547437220166523,0.712268901317577,0.6437161451195543,0.5649309117941016,0.48488387478926476,0.40609173798156545,0.37886058236296366,0.3893125716085873,0.4057632040979139,0.39987859513778107,416426.2801987023
20,1161.5443846547619,1026.2271784767977,545.3437259436636,385.98942613624155,85.95818882805825,44.699889867783824,31.848310713631268,19.36862276949592,11.605558104421803,8.018236747481229,5.167531225903615,3.496124206327354,2.680838514313564,2.137442973234767,1.8347670981423585,1.6829729989482465,1.5698361100419933,1.2920462129020098,1.132603106442471,1.045890512857926,0.9999999999999988,0.9181384354681104,0.8456933826137839,0.7893792984962973,0.744955286491793,0.6732566091540185,0.5908558810656294,0.5071354444798831,0.42472749610490645,0.396246688789253,0.40717832518174385,0.4243838856328429,0.41822922894956127,435536.2957645396
21,1265.108114183838,1117.7259755535422,593.9667754630281,420.40438699142953,93.62225292772175,48.68534868055454,34.68791794713774,21.095536382398436,12.64031398326629,8.73314571935238,5.628270232766106,3.807839941418922,2.9198630737495948,2.328018184038876,1.998355615302071,1.8330274977435026,1.7098032817258269,1.407245533995385,1.2335864208375236,1.1391425001445237,1.0891603720850118,0.9999999999999989,0.9210957192774623,0.8597606504664338,0.8113757770220987,0.733284418934885,0.6435368112700591,0.552351829407208,0.46259635769235585,0.4315761909991572,0.4434824961599006,0.46222211078275083,0.4555187026195323,474368.8739514343
22,1373.4816997914497,1213.4742917167414,644.8480467686403,456.41769708929723,101.64226254483305,52.85590591903399,37.65940631484863,22.902653807735035,13.723127486882422,9.4812575246826,6.110407545028111,4.134032828212374,3.169988756478022,2.5274443636162456,2.169541746290651,1.990051043969011,1.856271010647027,1.5277951080906915,1.3392597479501782,1.2367254307056201,1.1824616587507149,1.0856634973664092,0.999999999999999,0.9334107546834084,0.8808810637602005,0.7961001268251433,0.69866442520748,0.5996682188909642,0.502223979561246,0.4685465169002189,0.4814727578017433,0.5018176733524856,0.4945400278017313,515004.97073588
23,1471.4654753011735,1300.0431863765307,690.8513144219744,488.9783997015369,108.89339129085532,56.62663050948182,40.34601714828303,24.536522311126653,14.702131315743177,10.1576476134544,6.546322199920031,4.4289534992711115,3.396134810502807,2.7077514919715004,2.3243162084912,2.132020692909189,1.9886968318429439,1.6367875562017533,1.4348021396051125,1.3249530546978625,1.2668181214087015,1.1631144080128373,1.0713397022505653,0.9999999999999991,0.9437228565670153,0.8528936728344871,0.7485069372748446,0.6424483710757731,0.5380524887262398,0.5019724859064205,0.5158208809850787,0.5376171967535239,0.5298203661360936,551745.2720057394
24,1559.2135604873752,1377.5688247137537,732.0489374762911,518.1377099207868,115.38704454714299,60.00345346670177,42.7519762476135,25.99971182258237,15.578865355900325,10.763379887189455,6.936699852468986,4.693065838611063,3.5986569434769637,2.8692231761997347,2.4629224483831758,2.259159750209768,2.1072890393661052,1.7343943137669688,1.5203638754967717,1.4039641463359793,1.3423624452808214,1.2324745553412817,1.1352270370432496,1.0596331253835503,0.9999999999999992,0.9037543881654636,0.7931427453158133,0.6807595753405928,0.5701382402493834,0.531906674097571,0.5465808922563158,0.5696769904558802,0.5614152104606462,584647.5669910391
25,1725.2625059474742,1524.2734560991598,810.0087225714955,573.3169506070751,127.67522466072641,66.39354038269524,47.30486159452676,28.768559426150418,17.237941591104132,11.90962946142712,7.675425915828558,5.192855382022036,3.981897062521485,3.1747820135335507,2.72521216011208,2.4997496884033374,2.331705457766797,1.9190991894242693,1.6822755113620707,1.5534797559167524,1.4853177620588818,1.3637273262297385,1.2561234024519128,1.1724790930581317,1.1064953189659243,0.9999999999999993,0.8776087349637305,0.7532572834555972,0.6308552939994129,0.5885522450156963,0.6047891987178321,0.6303449232620274,0.6212033023709748,646909.796120402
26,1965.8675184206936,1736.8485469349316,922.9724936648115,653.2717004358082,145.48080434272666,75.65277980675418,53.901994943659865,32.78062111282352,19.641943960159566,13.570545719237069,8.745840384263905,5.917050702824468,4.53721220389408,3.617536935368761,3.1052700953628327,2.8483646399743785,2.6568849703429165,2.1867366549212615,1.9168855599774701,1.7701279556896767,1.6924600939851238,1.5539126627837145,1.4313023018211237,1.335992961722956,1.2608070941906162,1.1394599440049173,0.9999999999999993,0.8583065020276115,0.7188343379757771,0.6706317081495541,0.6891330665058003,0.7182527909639342,0.7078362801353012,737127.8000635863
27,2290.4026868917404,2023.576126747152,1075.34137453746,761.117035572442,169.4974976876576,88.14191623625894,62.800403837469496,38.19220876852795,22.884533571350804,15.810838770507766,10.189647129088799,6.893866804977453,5.286237717150739,4.214737890046164,3.617903497208897,3.3185868139709673,3.0954967299751894,2.5477339968361483,2.23333454360317,2.0623494654975025,1.971859807640927,1.8104402787498919,1.6675887907640228,1.5565453116886405,1.4689473879228003,1.3275676478194274,1.1650849639815837,0.9999999999999994,0.8375030787692344,0.7813429195343317,0.8028985739684292,0.8368255270898878,0.8246894069462961,858816.516386908
28,2734.7991248672615,2416.2014182932066,1283.9849808286606,908.7931195321132,202.38432787225716,105.24369219727433,74.9852811642899,45.60246969438475,27.324715755052644,18.878544057107018,12.166698114188605,8.231452492220612,6.311902428966839,5.032504353583984,4.319868892333675,3.9624771515441433,3.6961019110809996,3.0420592609405204,2.6666583087493843,2.4624977719822345,2.354450816513658,2.161711789060467,1.991143475215223,1.8585547338835877,1.75396058254677,1.5851495731458973,1.3911411116168693,1.194025461338679,0.9999999999999996,0.9329433399606911,0.9586813401908216,0.9991909860434869,0.9847001495901733,1025448.7871841554
29,2931.366791237814,2589.86941092801,1376.2732695886546,974.1139473383283,216.93099591748455,112.80823570883591,80.37495735534091,48.88021355756305,29.288719458787217,20.235466880445752,13.04119724430557,8.823100117277685,6.765579600185348,5.394222926545596,4.630365754597367,4.247285962415571,3.9617646139547236,3.2607116966703398,2.858328254813139,2.6394933824019677,2.523680394795315,2.317087969298916,2.134259809710542,1.9921410596723865,1.8800290515184672,1.6990845051883705,1.4911314031948428,1.2798477787396905,1.0718764550504571,0.9999999999999996,1.0275879564467596,1.071009292038664,1.05547690563037,1099154.4108427437
30,2852.6675238332164,2520.33842424874,1339.3240558672896,947.9616233598761,211.10698559332897,109.77963978763366,78.21710720828712,47.56791207108271,28.50239658322103,19.69219934264008,12.691076381821375,8.586223750409257,6.5839420924897505,5.249402635272198,4.506052961742033,4.133257825541307,3.8554019527962273,3.173170409611821,2.781589874502612,2.5686301263484315,2.4559264041219504,2.2548804263053523,2.0769607081524017,1.9386574620443215,1.8295553579854287,1.6534686831709682,1.4510985593398196,1.2454873285642678,1.043099472240644,0.9731527055434209,0.9999999999999996,1.0422555902095703,1.0271402063527932,1069645.0887216013
31,2737.013406912616,2418.1577416552545,1285.0245836512963,909.5289411393471,202.54819218660253,105.32890475124226,75.04599442115698,45.63939259996488,27.34683973006078,18.89382942880689,12.176549112362668,8.238117244046434,6.317012980631641,5.036579016301251,4.323366556216775,3.965685446417434,3.6990945301823768,3.0445223219899242,2.668817419288973,2.464491580066216,2.3563571423283296,2.1634620600614425,1.992755642341797,1.8600595480178788,1.7553807100401855,1.586433019599826,1.3922674754356954,1.194992226728026,1.0008096689900252,0.9336987152525084,0.9594575547432904,0.9999999999999996,0.98549743076577,1026279.061267998
32,2777.2912657781853,2453.743324095985,1303.9349911371978,922.9135589248641,205.52888913085707,106.87892374249778,76.15037044068525,46.31102139403983,27.749275519481774,19.171870812616564,12.355739073719358,8.359349285817103,6.409974073421046,5.110697257107641,4.386989170390173,4.024044429355781,3.7535303641614104,3.0893254786308373,2.7080917067588866,2.500759010757855,2.391033267836474,2.195299543683586,2.02208101221872,1.8874321636460674,1.7812128730525305,1.6097789502780386,1.4127560681247524,1.212577719050439,1.0155375729517189,0.9474390151651512,0.9735769214514886,1.014715988881838,0.9999999999999996,1041381.7725232815
33,0.0026669290145703993,0.0023562380172273403,0.0012521200436652826,0.000886239401162517,0.00019736171157472081,0.00010263183638215124,7.312435497889461e-05,4.4470743192125665e-05,2.6646592285119233e-05,1.8410031084527274e-05,1.186475449593522e-05,8.027170728536227e-06,6.155258560632339e-06,4.907611588173375e-06,4.212661757621395e-06,3.8641394861270705e-06,3.6043749384882e-06,2.9665638083889013e-06,2.6004792640461833e-06,2.4013854241426747e-06,2.2960198936892707e-06,2.1080641129955267e-06,1.9417288304426223e-06,1.8124305730139818e-06,1.7104321576941486e-06,1.5458105681754102e-06,1.3566168572299882e-06,1.1643930693207635e-06,9.751827804536986e-07,9.097902802686273e-07,9.348895348963639e-07,9.743938439741607e-07,9.602626297905185e-07,0.9999999994991182
