Layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
21,0.99181074,0.08255923,0.12100053,0.09650338,0.062316775,0.057823658,0.035591602,0.025770664,0.019263864,0.012643695,0.010239363,0.00783366,0.0069306493,0.0062894225,0.005993545,0.005478859,0.005023718,0.0043013096,0.0034987926,0.002839446,0.0018582344,0.0,0.0019659996,0.0035368204,0.006948769,0.008466303,0.010677695,0.013504386,0.015877187,0.014058232,0.0153564215,0.020138323,0.025736034,0.030009449,0.9742027
22,0.99127215,0.08260834,0.120871544,0.09655738,0.062491894,0.058333397,0.03621584,0.026522934,0.020052433,0.013449609,0.011004567,0.008591652,0.007637739,0.0070771575,0.0067822337,0.00630486,0.0058940053,0.0051864386,0.004314065,0.003825605,0.0031375885,0.0019659996,0.0,0.0021530986,0.0053234696,0.0068930387,0.0092173815,0.0120257735,0.014523268,0.013062179,0.014406383,0.01912111,0.024998486,0.029681444,0.9710818
23,0.989384,0.08257288,0.12073219,0.096446574,0.06244707,0.05814606,0.036173284,0.02663368,0.020264328,0.013833404,0.011420608,0.009039104,0.008162439,0.007620573,0.007391095,0.007012427,0.006681919,0.006087482,0.005376756,0.0049783587,0.0045108795,0.0035368204,0.0021530986,0.0,0.0032494068,0.0048939586,0.0073970556,0.010408998,0.012672305,0.011398435,0.012758493,0.017380893,0.023213387,0.028173745,0.9628641
24,0.9885578,0.08594358,0.12382418,0.09957671,0.0655939,0.06132245,0.039445937,0.03008765,0.023730278,0.01742506,0.015117884,0.012789369,0.011890054,0.011325479,0.011030912,0.010775328,0.010407567,0.0097177625,0.00880748,0.008414388,0.0078270435,0.006948769,0.0053234696,0.0032494068,5.9604645e-08,0.0017620325,0.004391849,0.0070103407,0.00957787,0.009563744,0.01105839,0.015476584,0.021366954,0.026775599,0.9453064
25,0.989647,0.08755922,0.1255995,0.10136926,0.06721151,0.062907994,0.04092288,0.031516075,0.025117695,0.018806458,0.016454339,0.014091313,0.013276696,0.012724221,0.012402654,0.012167275,0.011822283,0.0111884475,0.010179281,0.009749293,0.0092304945,0.008466303,0.0068930387,0.0048939586,0.0017620325,-1.1920929e-07,0.003155589,0.005470276,0.007896602,0.008545458,0.010140181,0.014254928,0.020445287,0.025837779,0.93853736
26,0.99359834,0.08889133,0.12692392,0.10270971,0.06861848,0.06424564,0.042480648,0.03298664,0.02662903,0.020334542,0.01812905,0.015813768,0.015004754,0.01447463,0.014178038,0.013986409,0.013556182,0.0130214095,0.012257099,0.011790216,0.011436045,0.010677695,0.0092173815,0.0073970556,0.004391849,0.003155589,1.1920929e-07,0.0030355453,0.0055915713,0.0067787766,0.008433342,0.012270629,0.01809293,0.023082435,0.9246278
27,0.9934791,0.090632915,0.12857354,0.104350924,0.07049358,0.066286445,0.044581294,0.035287917,0.029009104,0.022705734,0.020364106,0.01804328,0.017323792,0.016737461,0.016508877,0.016365945,0.015952647,0.015440702,0.014747322,0.014304876,0.01403743,0.013504386,0.0120257735,0.010408998,0.0070103407,0.005470276,0.0030355453,-1.1920929e-07,0.0030802488,0.00516361,0.0070363283,0.010529757,0.01666373,0.021985233,0.9143937
28,0.99097353,0.0921613,0.12980592,0.105635405,0.07202023,0.067974865,0.046465993,0.037190795,0.031102479,0.024907291,0.022654891,0.020448923,0.01970458,0.019179761,0.018996656,0.018777072,0.018371642,0.017836332,0.017067194,0.016619563,0.016504228,0.015877187,0.014523268,0.012672305,0.00957787,0.007896602,0.0055915713,0.0030802488,5.9604645e-08,0.0032811165,0.0049345493,0.008078456,0.014315486,0.020133317,0.90122116
29,0.9936411,0.08914518,0.12684256,0.10261667,0.06883091,0.06491768,0.043265164,0.03391236,0.027822375,0.021576583,0.0192886,0.017134428,0.016374707,0.015933394,0.015650034,0.015522897,0.015122473,0.014823973,0.014287889,0.014057636,0.014162064,0.014058232,0.013062179,0.011398435,0.009563744,0.008545458,0.0067787766,0.00516361,0.0032811165,0.0,0.0020909905,0.0053542852,0.011705637,0.016945481,0.9048078
30,0.9920492,0.09053028,0.12832367,0.10415161,0.07025045,0.06627911,0.04465288,0.035234094,0.029110014,0.022801638,0.02055031,0.018442512,0.01763755,0.01714003,0.016916513,0.0167135,0.016391516,0.01608318,0.015616417,0.015304804,0.015426695,0.0153564215,0.014406383,0.012758493,0.01105839,0.010140181,0.008433342,0.0070363283,0.0049345493,0.0020909905,1.1920929e-07,0.0028844476,0.009325385,0.015063703,0.8955466
31,0.9917574,0.09516513,0.13300067,0.10905415,0.07522017,0.071347535,0.049832404,0.040230572,0.034138322,0.027695537,0.025403678,0.02340597,0.022538304,0.022118628,0.021865427,0.02167964,0.021339,0.021075606,0.020597637,0.020209193,0.020241022,0.020138323,0.01912111,0.017380893,0.015476584,0.014254928,0.012270629,0.010529757,0.008078456,0.0053542852,0.0028844476,0.0,0.0063963532,0.012232006,0.87383974
32,0.9870554,0.09888387,0.13601977,0.11241424,0.0791986,0.07607645,0.05505663,0.045376837,0.039226234,0.03296578,0.030732334,0.028828084,0.027822196,0.027494669,0.027252734,0.027203858,0.02659601,0.026663005,0.026266992,0.025985658,0.025880337,0.025736034,0.024998486,0.023213387,0.021366954,0.020445287,0.01809293,0.01666373,0.014315486,0.011705637,0.009325385,0.0063963532,5.9604645e-08,0.005888462,0.8398881
33,0.9904835,0.10355818,0.14087719,0.11738491,0.08415413,0.081038654,0.059798777,0.049936593,0.043887794,0.03743875,0.035057187,0.033004403,0.031980395,0.03159231,0.031280637,0.031325042,0.030655622,0.030742228,0.030445576,0.030101478,0.030057907,0.030009449,0.029681444,0.028173745,0.026775599,0.025837779,0.023082435,0.021985233,0.020133317,0.016945481,0.015063703,0.012232006,0.005888462,0.0,0.8138107
