Layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
10,11.257238388061523,11.09544563293457,10.791403770446777,10.614013671875,9.302209854125977,8.416017532348633,7.729661464691162,6.449179649353027,4.825335502624512,3.446467161178589,0.0,3.8150429725646973,5.59244441986084,7.656935691833496,9.2506742477417,11.795740127563477,15.497308731079102,19.924663543701172,22.406858444213867,25.502681732177734,31.0898494720459,34.916465759277344,39.25931167602539,42.38419723510742,48.672332763671875,54.8533821105957,67.6747817993164,74.6881103515625,80.25265502929688,83.247802734375,86.14568328857422,91.10850524902344,97.39018249511719,12.153913497924805
11,13.613183975219727,13.477320671081543,13.22553825378418,13.040138244628906,11.749271392822266,10.886683464050293,10.207240104675293,8.975103378295898,7.408868312835693,5.990482330322266,3.8150429725646973,0.0,3.348233461380005,5.4350481033325195,7.125964164733887,9.609756469726562,13.38232707977295,17.770570755004883,20.2736873626709,23.4268741607666,28.971755981445312,32.83358383178711,37.181800842285156,40.254539489746094,46.609901428222656,52.75834274291992,65.61634063720703,72.66173553466797,78.21646881103516,81.24201965332031,84.1766128540039,89.19710540771484,95.49439239501953,14.487957954406738
12,15.271074295043945,15.135363578796387,14.881708145141602,14.694601058959961,13.424263000488281,12.564340591430664,11.89941120147705,10.701272010803223,9.171773910522461,7.7538347244262695,5.59244441986084,3.348233461380005,0.0,3.441251754760742,5.309732913970947,7.895601749420166,11.642098426818848,16.083593368530273,18.59125518798828,21.735994338989258,27.340595245361328,31.2309513092041,35.58112335205078,38.68063735961914,45.00503158569336,51.163963317871094,64.04280090332031,71.12956237792969,76.69679260253906,79.74554443359375,82.67906951904297,87.67302703857422,93.91133117675781,16.115299224853516
13,17.22123908996582,17.104368209838867,16.8588809967041,16.679157257080078,15.414098739624023,14.557235717773438,13.892005920410156,12.689760208129883,11.191169738769531,9.801861763000488,7.656935691833496,5.4350481033325195,3.441251754760742,0.0,3.436519145965576,6.034511566162109,9.780308723449707,14.359832763671875,16.885883331298828,20.075199127197266,25.71632957458496,29.6263370513916,33.9794921875,37.03964614868164,43.39601135253906,49.5299186706543,62.36345291137695,69.46864318847656,75.09111022949219,78.17897033691406,81.09732055664062,86.07308959960938,92.4442138671875,18.061901092529297
14,18.78706932067871,18.676986694335938,18.42601203918457,18.255598068237305,16.99056625366211,16.137691497802734,15.482983589172363,14.279200553894043,12.774090766906738,11.36898136138916,9.2506742477417,7.125964164733887,5.309732913970947,3.436519145965576,0.0,4.244571685791016,8.17017650604248,12.842129707336426,15.408988952636719,18.547103881835938,24.31517791748047,28.21012306213379,32.64769744873047,35.71731185913086,42.10246658325195,48.19903564453125,61.12934112548828,68.29098510742188,73.89961242675781,77.01324462890625,80.0296630859375,84.94815826416016,91.40373229980469,19.605154037475586
15,21.305692672729492,21.198055267333984,20.954862594604492,20.785785675048828,19.547208786010742,18.680950164794922,18.012989044189453,16.81246566772461,15.343719482421875,13.951680183410645,11.795740127563477,9.609756469726562,7.895601749420166,6.034511566162109,4.244571685791016,0.0,6.317288875579834,11.306768417358398,14.063879013061523,17.218936920166016,22.77029037475586,26.697484970092773,31.2724609375,34.28120040893555,40.70909118652344,46.798362731933594,59.828338623046875,66.99921417236328,72.67707061767578,75.78236389160156,78.7848129272461,83.89636993408203,90.41133117675781,22.08186149597168
16,24.90312385559082,24.807876586914062,24.573820114135742,24.38898277282715,23.168373107910156,22.33717155456543,21.6740665435791,20.476394653320312,19.018726348876953,17.676694869995117,15.497308731079102,13.38232707977295,11.642098426818848,9.780308723449707,8.17017650604248,6.317288875579834,0.0,8.365181922912598,11.351064682006836,14.685707092285156,20.234149932861328,24.268089294433594,28.693790435791016,31.8952579498291,38.43703079223633,44.485984802246094,57.5540771484375,64.76518249511719,70.6126937866211,73.71343231201172,76.95354461669922,81.97859954833984,88.9117660522461,25.603282928466797
17,29.03360366821289,28.944772720336914,28.747676849365234,28.584381103515625,27.42339515686035,26.609111785888672,25.946392059326172,24.793737411499023,23.368450164794922,22.03466796875,19.924663543701172,17.770570755004883,16.083593368530273,14.359832763671875,12.842129707336426,11.306768417358398,8.365181922912598,0.0,7.390191555023193,10.916111946105957,16.792348861694336,20.88655662536621,25.7983455657959,28.76543617248535,35.194339752197266,41.415916442871094,54.309425354003906,61.67919158935547,67.57974243164062,70.82843780517578,74.03306579589844,79.09410858154297,86.53850555419922,29.716960906982422
18,31.31545639038086,31.218719482421875,31.102025985717773,30.935226440429688,29.8199462890625,28.98874282836914,28.345911026000977,27.204580307006836,25.80704689025879,24.466794967651367,22.406858444213867,20.2736873626709,18.59125518798828,16.885883331298828,15.408988952636719,14.063879013061523,11.351064682006836,7.390191555023193,0.0,7.86702823638916,14.111300468444824,18.206214904785156,23.217098236083984,26.26201820373535,32.88066101074219,39.05839538574219,52.26423263549805,59.465789794921875,65.42170715332031,68.4543228149414,71.7747802734375,76.92733001708984,84.38555908203125,31.944988250732422
19,34.348236083984375,34.28112030029297,34.15839767456055,33.983543395996094,32.892669677734375,32.067935943603516,31.422632217407227,30.29754638671875,28.870569229125977,27.53550148010254,25.502681732177734,23.4268741607666,21.735994338989258,20.075199127197266,18.547103881835938,17.218936920166016,14.685707092285156,10.916111946105957,7.86702823638916,0.0,11.378583908081055,15.940500259399414,21.270858764648438,24.140350341796875,30.921438217163086,37.115394592285156,50.25394821166992,57.63246536254883,63.438621520996094,66.41819763183594,69.70559692382812,75.11210632324219,82.6765365600586,34.87534713745117
20,39.71942901611328,39.66146469116211,39.54515838623047,39.37712860107422,38.27242660522461,37.460365295410156,36.813133239746094,35.747520446777344,34.35291290283203,33.06499099731445,31.0898494720459,28.971755981445312,27.340595245361328,25.71632957458496,24.31517791748047,22.77029037475586,20.234149932861328,16.792348861694336,14.111300468444824,11.378583908081055,0.0,11.243841171264648,17.544485092163086,20.734542846679688,27.595443725585938,33.29920959472656,46.44541931152344,53.361534118652344,59.40510940551758,62.55461883544922,65.66520690917969,71.7400131225586,80.45694732666016,40.145469665527344
21,43.56559753417969,43.52583694458008,43.40703582763672,43.24407196044922,42.13525390625,41.30360412597656,40.666526794433594,39.583309173583984,38.1751594543457,36.91168975830078,34.916465759277344,32.83358383178711,31.2309513092041,29.6263370513916,28.21012306213379,26.697484970092773,24.268089294433594,20.88655662536621,18.206214904785156,15.940500259399414,11.243841171264648,0.0,13.6541109085083,17.260997772216797,24.345489501953125,30.32421875,43.58256149291992,50.589962005615234,56.71446990966797,59.84443283081055,63.32816696166992,69.63957214355469,78.59849548339844,43.98236083984375
22,47.75000762939453,47.72727584838867,47.61676025390625,47.44146728515625,46.35572052001953,45.50675582885742,44.876190185546875,43.77790451049805,42.386741638183594,41.171051025390625,39.25931167602539,37.181800842285156,35.58112335205078,33.9794921875,32.64769744873047,31.2724609375,28.693790435791016,25.7983455657959,23.217098236083984,21.270858764648438,17.544485092163086,13.6541109085083,0.0,12.984240531921387,20.087726593017578,26.623157501220703,40.207801818847656,47.376102447509766,53.34087371826172,56.69712448120117,60.28197479248047,67.02847290039062,76.12931060791016,48.172969818115234
23,50.7559814453125,50.74027633666992,50.61290740966797,50.45117950439453,49.397159576416016,48.560150146484375,47.91585159301758,46.85212326049805,45.507545471191406,44.31637954711914,42.38419723510742,40.254539489746094,38.68063735961914,37.03964614868164,35.71731185913086,34.28120040893555,31.8952579498291,28.76543617248535,26.26201820373535,24.140350341796875,20.734542846679688,17.260997772216797,12.984240531921387,0.0,15.474699020385742,23.181747436523438,36.8280143737793,44.468013763427734,51.13632583618164,54.13343048095703,57.68891143798828,64.49848937988281,74.01400756835938,51.14781951904297
24,57.04182052612305,57.01359939575195,56.89177322387695,56.73914337158203,55.68396759033203,54.86164474487305,54.21074295043945,53.10737228393555,51.75684356689453,50.5910530090332,48.672332763671875,46.609901428222656,45.00503158569336,43.39601135253906,42.10246658325195,40.70909118652344,38.43703079223633,35.194339752197266,32.88066101074219,30.921438217163086,27.595443725585938,24.345489501953125,20.087726593017578,15.474699020385742,0.0,19.18876075744629,31.901020050048828,40.70728302001953,47.706939697265625,50.699676513671875,54.197120666503906,61.30228805541992,71.99179077148438,57.377952575683594
25,63.16644287109375,63.14867401123047,63.03792190551758,62.881309509277344,61.784645080566406,60.9241828918457,60.289451599121094,59.24315643310547,57.90447235107422,56.72285842895508,54.8533821105957,52.75834274291992,51.163963317871094,49.5299186706543,48.19903564453125,46.798362731933594,44.485984802246094,41.415916442871094,39.05839538574219,37.115394592285156,33.29920959472656,30.32421875,26.623157501220703,23.181747436523438,19.18876075744629,0.0,24.171676635742188,31.858423233032227,39.396034240722656,42.353248596191406,47.27178955078125,54.9018440246582,65.92787170410156,63.47516632080078
26,75.92700958251953,75.9140853881836,75.7973403930664,75.65133666992188,74.60108947753906,73.74461364746094,73.10630798339844,72.08322143554688,70.74771118164062,69.57569122314453,67.6747817993164,65.61634063720703,64.04280090332031,62.36345291137695,61.12934112548828,59.828338623046875,57.5540771484375,54.309425354003906,52.26423263549805,50.25394821166992,46.44541931152344,43.58256149291992,40.207801818847656,36.8280143737793,31.901020050048828,24.171676635742188,0.0,22.42262077331543,31.42193031311035,35.11540985107422,40.06157684326172,48.47412109375,63.625892639160156,76.20120239257812
27,82.87998962402344,82.86834716796875,82.7654037475586,82.61750030517578,81.54557800292969,80.65728759765625,80.07488250732422,79.04228210449219,77.7276611328125,76.52813720703125,74.6881103515625,72.66173553466797,71.12956237792969,69.46864318847656,68.29098510742188,66.99921417236328,64.76518249511719,61.67919158935547,59.465789794921875,57.63246536254883,53.361534118652344,50.589962005615234,47.376102447509766,44.468013763427734,40.70728302001953,31.858423233032227,22.42262077331543,0.0,22.696290969848633,27.807748794555664,32.556007385253906,44.066898345947266,60.421424865722656,83.16365814208984
28,88.35223388671875,88.34952545166016,88.24224853515625,88.09650421142578,87.03180694580078,86.13968658447266,85.55167388916016,84.52696228027344,83.21025085449219,82.061767578125,80.25265502929688,78.21646881103516,76.69679260253906,75.09111022949219,73.89961242675781,72.67707061767578,70.6126937866211,67.57974243164062,65.42170715332031,63.438621520996094,59.40510940551758,56.71446990966797,53.34087371826172,51.13632583618164,47.706939697265625,39.396034240722656,31.42193031311035,22.696290969848633,0.0,22.000774383544922,28.86874008178711,39.539207458496094,56.749732971191406,88.62644958496094
29,91.29721069335938,91.29725646972656,91.18895721435547,91.03813171386719,89.98511505126953,89.13735961914062,88.5047378540039,87.48697662353516,86.19470977783203,85.01280212402344,83.247802734375,81.24201965332031,79.74554443359375,78.17897033691406,77.01324462890625,75.78236389160156,73.71343231201172,70.82843780517578,68.4543228149414,66.41819763183594,62.55461883544922,59.84443283081055,56.69712448120117,54.13343048095703,50.699676513671875,42.353248596191406,35.11540985107422,27.807748794555664,22.000774383544922,0.0,22.791187286376953,38.4827766418457,54.33050537109375,91.53910827636719
30,94.16690063476562,94.16905212402344,94.03978729248047,93.88873291015625,92.8630599975586,91.9981689453125,91.3709487915039,90.40097045898438,89.09893798828125,87.93679809570312,86.14568328857422,84.1766128540039,82.67906951904297,81.09732055664062,80.0296630859375,78.7848129272461,76.95354461669922,74.03306579589844,71.7747802734375,69.70559692382812,65.66520690917969,63.32816696166992,60.28197479248047,57.68891143798828,54.197120666503906,47.27178955078125,40.06157684326172,32.556007385253906,28.86874008178711,22.791187286376953,0.0,33.02375793457031,51.37474822998047,94.374267578125
31,99.19061279296875,99.18647766113281,99.0584716796875,98.92247009277344,97.8968505859375,97.06282043457031,96.44815826416016,95.43904876708984,94.13092803955078,92.984130859375,91.10850524902344,89.19710540771484,87.67302703857422,86.07308959960938,84.94815826416016,83.89636993408203,81.97859954833984,79.09410858154297,76.92733001708984,75.11210632324219,71.7400131225586,69.63957214355469,67.02847290039062,64.49848937988281,61.30228805541992,54.9018440246582,48.47412109375,44.066898345947266,39.539207458496094,38.4827766418457,33.02375793457031,0.0,36.32347869873047,99.2967300415039
32,105.37080383300781,105.35539245605469,105.2445068359375,105.09165954589844,104.12260437011719,103.25113677978516,102.62210845947266,101.59120178222656,100.32144927978516,99.19188690185547,97.39018249511719,95.49439239501953,93.91133117675781,92.4442138671875,91.40373229980469,90.41133117675781,88.9117660522461,86.53850555419922,84.38555908203125,82.6765365600586,80.45694732666016,78.59849548339844,76.12931060791016,74.01400756835938,71.99179077148438,65.92787170410156,63.625892639160156,60.421424865722656,56.749732971191406,54.33050537109375,51.37474822998047,36.32347869873047,0.0,105.31884765625
33,1.664597749710083,1.799139380455017,2.2280232906341553,2.4379193782806396,3.9413833618164062,4.914744853973389,5.634443759918213,6.788762092590332,8.380491256713867,9.63361930847168,12.153913497924805,14.487957954406738,16.115299224853516,18.061901092529297,19.605154037475586,22.08186149597168,25.603282928466797,29.716960906982422,31.944988250732422,34.87534713745117,40.145469665527344,43.98236083984375,48.172969818115234,51.14781951904297,57.377952575683594,63.47516632080078,76.20120239257812,83.16365814208984,88.62644958496094,91.53910827636719,94.374267578125,99.2967300415039,105.31884765625,0.0
