Layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,2870.0066518853137,18.889138347953843,17.27696897544197,16.737776125032997,16.45286673109265,20.101431627240647,1.006495252092918,1.0040488124089095,1.0033421432096987,1.0021848391148656,0.9999999990176293,1.0012872622849442,1.0012157650703803,0.9559133327707603,0.9533390002007137,0.9371779012625596,0.917056525347885,1.01034129415681,1.0025257001022236,0.9744708793372326,0.9498046023661683,1.1032364086182191,0.8067548932565708,0.0751702079595818
11,2866.3169473592416,18.864854313904566,17.254757559805142,16.716257900228765,16.43171478818524,20.075589058824704,1.005201293389137,1.0027579988684223,1.002052238169037,1.0008964219140157,0.9987143906654593,0.9999999990163647,0.999928593719217,0.9546844026049923,0.9521133796184024,0.9359730575240437,0.9158775498183276,1.0090423909492239,1.0012368446876412,0.9732180914345796,0.9485835256352373,1.101818078675488,0.8057177224266273,0.07507356851229968
12,2866.521632188571,18.86620146062856,17.255989728881733,16.717451614831223,16.432888183451283,20.077022664596733,1.005273075211928,1.0028296062145834,1.002123795116547,1.0009678963242286,0.9987857092559559,1.0000714094126633,0.999999999016435,0.9547525769965894,0.9521813704122288,0.9360398957310719,0.9159429529971853,1.0091144470663143,1.0013083434075791,0.9732875893242422,0.9486512643607917,1.1018967599412126,0.8057752590485471,0.07507892954558396
13,3002.371188684387,19.760304289788195,18.073781761302275,17.509721368567963,17.211671970253814,21.028508463313525,1.0529147535063488,1.0503554841690126,1.0496162234281887,1.0484055445370473,1.0461199397439311,1.047466571516892,1.047391776855027,0.9999999990609387,0.9973069384252352,0.9804004905612493,0.9593511179811466,1.0569381748024325,1.0487621260129536,1.0194134185759232,0.9936095343718973,1.1541176064407734,0.8439623811507693,0.07863705349846722
14,3010.47859008518,19.813663687614458,18.122586987025684,17.557003443511277,17.25814921263062,21.08529243446759,1.055757973751622,1.0531917935353483,1.0524505365444978,1.0512365884174355,1.0489448117307267,1.050295079857635,1.050220083225291,1.0027003318591403,0.9999999990634677,0.9830478981637707,0.961941685272455,1.0597922596242029,1.0515941327819973,1.0221661740676153,0.9962926107886869,1.1572341080693538,0.846241360451179,0.07884939971338246
15,3062.3925781610633,20.155339029138574,18.435100674333455,17.859763964850476,17.555756163029486,21.448896289224948,1.0739639184943848,1.071353485962354,1.070599446417025,1.0693645644461542,1.0670332673762155,1.0684068201076613,1.0683305302011217,1.0199913277968815,1.0172444293006533,0.9999999990793439,0.9785298215719118,1.0780677733283173,1.0697282744595733,1.039792847363643,1.013473109227346,1.1771899509327368,0.8608343105689671,0.08020911268725726
16,3129.5853308617147,20.59757256922765,18.839590016900345,18.251629694914,17.94095157877978,21.919512105871565,1.0975280403837306,1.094860331672017,1.0940897475487468,1.0928277707111123,1.0904453220453236,1.0918490122547868,1.0917710484515497,1.0423712230246251,1.0395640541134714,1.0219412593599375,0.9999999990991105,1.101721938964811,1.09319946098061,1.0626072128865525,1.035709986524758,1.2030189820696306,0.8797221002530152,0.08196900170722408
17,2840.6308498277685,18.69579956639298,17.100131468656567,16.566457498294106,16.284464279462703,19.89568448161393,0.9961933229047338,0.9937719236253725,0.9930724875015632,0.9919270289318921,0.9897645516504987,0.9910386392023804,0.9909678737937937,0.946129132156035,0.9435811490315406,0.9275854661711254,0.907670041540782,0.9999999990074703,0.9922644010545512,0.9644967339311766,0.9400829273400406,1.091944290413212,0.7984973960003562,0.07440080725167941
18,2862.7761350817627,18.84155022402397,17.23344245106639,16.695608009692002,16.411416398812896,20.05078932679137,1.00395955036269,1.0015192740871295,1.000814385226482,0.9996599967718264,0.9974806610252598,0.998764681241316,0.9986933641524012,0.9535050639917325,0.9509372170355411,0.9348168333679803,0.914746150000156,1.0077959029466805,0.9999999990151481,0.9720158578260488,0.947411723543749,1.1004569832166915,0.8047224050014629,0.07498082879858887
19,2945.1948847254002,19.38399466869498,17.729589796109114,17.176271209247357,16.883897779000392,20.628047522230023,1.032863344068277,1.0303528127291257,1.02962763025983,1.0284400071935438,1.026197928808779,1.027518915708827,1.0274455454152536,0.980956283173714,0.978314508419672,0.9617300221457724,0.9410815078370659,1.0368101444722315,1.028789798033126,0.9999999990427084,0.9746875166787122,1.1321389186226323,0.8278902013295356,0.07713951179202763
20,3021.6811353173257,19.887393979006017,18.190024470592014,17.622336286556447,17.32236996404681,21.163754690604566,1.059686643596378,1.0571109141509414,1.056366898806321,1.0551484333547216,1.0528481285449167,1.0542034212681852,1.0541281455595615,1.0064315644475181,1.0037211832162298,0.9867060004272498,0.9655212474309245,1.0637359417896297,1.0555073082077082,1.0259698426396076,0.9999999990669398,1.1615403892973704,0.8493903803940509,0.0791428128503255
21,2601.4430147111098,17.12156903083021,15.660259960380085,15.171522600361362,14.913273877416833,18.220420798685936,0.9123114893050949,0.9100939775712126,0.9094534356230637,0.9084044273737545,0.9064240357933091,0.9075908421603434,0.9075260353665067,0.8664628218098926,0.8641293848899846,0.8494805763532174,0.8312420775730067,0.9157976342779033,0.9087133919658636,0.8832838280796212,0.8609257217375496,0.999999998916213,0.7312620269599915,0.06813608333708136
22,3557.4703960277034,23.413726388116633,21.41538787822989,20.747040088227493,20.393885250127322,24.91640494446532,1.2475849352860933,1.2445524904846814,1.2436765500911893,1.2422420324903793,1.2395338492320354,1.2411294556263126,1.2410408324086477,1.1848869340655621,1.1816959617026743,1.1616637325083652,1.1367226059445024,1.2523522346145408,1.2426645412225077,1.2078896412160016,1.177314955945799,1.3674988735308584,0.9999999992074676,0.0931760173112464
23,38180.10791212057,251.2849020813599,229.83798293408725,222.66502352629797,218.8748332148318,267.41221251595545,13.389549920625134,13.357004584510815,13.3476036633435,13.332207881874199,13.303142642381317,13.320267289261528,13.319316151616716,12.71665143209601,12.682404718674109,12.467411314031004,12.199733779814153,13.440714366859948,13.336742404214702,12.963525121404945,12.635386120080037,14.676511326534424,10.732375432974447,0.999999999926155
