,Layer_0,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7,Layer_8,Layer_9,Layer_10,Layer_11,Layer_12,Layer_13,Layer_14,Layer_15,Layer_16,Layer_17,Layer_18,Layer_19,Layer_20,Layer_21,Layer_22,Layer_23,Layer_24,Layer_25,Layer_26,Layer_27,Layer_28,Layer_29,Layer_30,Layer_31
Layer_17,0.14349912506341933,0.17040843358635901,0.18318386870622635,0.20428982892632486,0.2404601169526577,0.42061097049713136,0.4607316375374794,0.4860455488562584,0.5439294895529747,0.6256953036785126,0.7574283492565155,0.7971067049503326,0.8307829239368438,0.8627071425914764,0.8929837893247604,0.9243185676336289,0.9409611648321152,1.0,0.970510862827301,0.9383938642740249,0.9119589992761612,0.8870790766477585,0.865523689866066,0.8315788629055023,0.8133657810688019,0.7898798325061798,0.7647395976781846,0.727352219581604,0.6358340505361557,0.5988055257797241,0.4664112652540207,0.257719345331192
Layer_18,0.13633409176766872,0.16186188068985938,0.17528095588088036,0.1975877887904644,0.2301857677400112,0.41032167261838914,0.451713388800621,0.4772336644530296,0.5367700394392013,0.6156797060966491,0.738537764430046,0.7741227424144745,0.8062135844230652,0.8402155747413635,0.8677781480550766,0.9025796828269959,0.9226082692146301,0.970510862827301,1.0,0.9554138798713684,0.9301459698677063,0.901233337521553,0.8830479618310928,0.8524501399993897,0.8269213041067124,0.8009617587327957,0.7755722624063491,0.7354937899112701,0.6468246908187866,0.6088798077106475,0.4762232964038849,0.2674384472668171
Layer_19,0.12367365753650665,0.14585568022727965,0.15886619859933854,0.17954807969927788,0.21066807547211647,0.3708061950802803,0.4098458198904991,0.43080661648511887,0.4867060112953186,0.5688345440030098,0.689875666975975,0.7327844762802124,0.7694073346853256,0.8072343668937683,0.8460671864748001,0.8742586238384247,0.8883914406299591,0.9383938642740249,0.9554138798713684,1.0,0.971504129767418,0.9500609251260758,0.9286153349876404,0.8951858657598496,0.8824339553117752,0.8596343164443969,0.8334888442754745,0.8009692003726959,0.7109729156494141,0.6711750773191452,0.5466967951059342,0.29349928903579714
Layer_20,0.11822987262904644,0.13804383903741838,0.15051712767779826,0.17235387548804282,0.19905309349298478,0.35632222482562065,0.39680072164535524,0.41715708053112033,0.47064197462797164,0.551514648258686,0.6708327790498734,0.7107538511753082,0.7459119955301284,0.7834115643501282,0.8210305463075638,0.8477167732715607,0.861939056634903,0.9119589992761612,0.9301459698677063,0.971504129767418,1.0,0.9722757922410965,0.9520578148365021,0.9192503914833069,0.900123051404953,0.8759924384355545,0.8519336860179901,0.8166270464658737,0.7308495150804519,0.6895607595443726,0.5632431197166443,0.3158426507115364
Layer_21,0.11155014173686505,0.1307899645268917,0.14342560890316963,0.16378763794898987,0.18954203170537948,0.3347087788283825,0.3717368811964989,0.38833331125974657,0.43838996279239656,0.5208140941262245,0.6393503618240356,0.6822673238515854,0.7187524337768555,0.7569305307865143,0.8004372512102127,0.8243684136867523,0.8373818269968033,0.8870790766477585,0.901233337521553,0.9500609251260758,0.9722757922410965,1.0,0.9766312189102173,0.9405305604934693,0.9280353929996491,0.904956472158432,0.8795749870538712,0.8472207269668579,0.761148208618164,0.7189063528776168,0.598313527226448,0.32688175803422925
Layer_22,0.10741214428842068,0.12541257636249065,0.13871581734716892,0.15980509859323502,0.18302732601761817,0.3269770337343216,0.36378808540105817,0.38141312563419344,0.42973232793807986,0.5104627252817154,0.625027679681778,0.6651956772804261,0.7000507334470749,0.7374830002784729,0.7785694868564605,0.8018230184316635,0.8161232299804687,0.865523689866066,0.8830479618310928,0.9286153349876404,0.9520578148365021,0.9766312189102173,1.0,0.9642541513442994,0.9442996740341186,0.9186504772901535,0.8940974597930909,0.8608326643705368,0.778510634303093,0.7359022498130798,0.6127163280248642,0.3396381562948227
Layer_23,0.10405605341494083,0.11942057800292968,0.1332732603698969,0.15354755939543246,0.1768701817691326,0.3158243050277233,0.3533375318646431,0.36808705055713653,0.41514135187864304,0.4938938408493996,0.6031645072698593,0.6412178441286087,0.6741224927902222,0.709098174214363,0.7472483465671539,0.7694397258758545,0.7863026527166367,0.8315788629055023,0.8524501399993897,0.8951858657598496,0.9192503914833069,0.9405305604934693,0.9642541513442994,1.0,0.9668431907892228,0.9394231840372086,0.9160033234357834,0.8824925142526626,0.8063816069364548,0.7622001864910126,0.6374504030942917,0.36383842504024505
Layer_24,0.09693026474118233,0.1115145182609558,0.12461756266653538,0.14316213662922384,0.16652300626039504,0.2904695452153683,0.32313163024187086,0.3350091583430767,0.3808284609913826,0.46264959192276,0.5715963751077652,0.6136997466087342,0.6511274455785752,0.6891947441101074,0.7343815686702728,0.7534674723148346,0.7666817160844803,0.8133657810688019,0.8269213041067124,0.8824339553117752,0.900123051404953,0.9280353929996491,0.9442996740341186,0.9668431907892228,1.0,0.9706510080099106,0.9443987512588501,0.9133802659511566,0.8367668561935425,0.7918612008094787,0.6729070891141892,0.3708475641608238
Layer_25,0.09509832189977169,0.10756337055563926,0.12015170119702816,0.1389416547268629,0.16326343655586242,0.2777340856194496,0.3087593551874161,0.31784972724318505,0.359622297167778,0.44022946536540986,0.5475872982740402,0.5909248490333557,0.6291305327415466,0.6671502103805542,0.7142102077007294,0.7314911476373672,0.7444937202930451,0.7898798325061798,0.8009617587327957,0.8596343164443969,0.8759924384355545,0.904956472158432,0.9186504772901535,0.9394231840372086,0.9706510080099106,1.0,0.9717488607168198,0.9410336402654648,0.8668049139976501,0.8210671502351761,0.7044047616720199,0.39116795879602434
Layer_26,0.09118255469202995,0.10435424765944482,0.11756559425592422,0.13661315195262433,0.1599014286696911,0.26950489640235903,0.3019252877533436,0.30974122098088264,0.35133511406183243,0.4283328709602356,0.5327163268923759,0.5740790891647339,0.6107594439983368,0.6478231478929519,0.6913093492984772,0.7084700516462326,0.7220400726795196,0.7647395976781846,0.7755722624063491,0.8334888442754745,0.8519336860179901,0.8795749870538712,0.8940974597930909,0.9160033234357834,0.9443987512588501,0.9717488607168198,1.0,0.9632206130027771,0.8939472899436951,0.8475825823545456,0.7321949853897095,0.4273253289461136
Layer_27,0.0836312270462513,0.09724841612577438,0.1094559864550829,0.12650073459744454,0.1477727219760418,0.24932148030400275,0.2767733751833439,0.28464158448576926,0.3241189597249031,0.39825026965141297,0.500124287545681,0.5400207103490829,0.5768214036226272,0.6123647576570511,0.656519193649292,0.6725916525125504,0.6843300907611847,0.727352219581604,0.7354937899112701,0.8009692003726959,0.8166270464658737,0.8472207269668579,0.8608326643705368,0.8824925142526626,0.9133802659511566,0.9410336402654648,0.9632206130027771,1.0,0.9371343841552734,0.895491857767105,0.7853941147327423,0.4604541966319084
Layer_28,0.07716417789459229,0.08607762053608894,0.0996277957558632,0.11716564889252186,0.13762010359764099,0.1990704851448536,0.2276584315598011,0.23807824525237084,0.27853825518488884,0.34959321171045304,0.41793379068374636,0.4550694854259491,0.49001133489608767,0.5270236134529114,0.5675898141860962,0.5835261349678039,0.5974885460138321,0.6358340505361557,0.6468246908187866,0.7109729156494141,0.7308495150804519,0.761148208618164,0.778510634303093,0.8063816069364548,0.8367668561935425,0.8668049139976501,0.8939472899436951,0.9371343841552734,1.0,0.9578504931926727,0.8664507945775985,0.5397900609970093
Layer_29,0.0749751570597291,0.08560143807530403,0.09980573080480099,0.11730979031324387,0.13596076305210592,0.17726999589800835,0.20289037442207336,0.2116271396279335,0.24963647615909576,0.31751971679925917,0.38796883857250214,0.42287524974346163,0.4563417309522629,0.4922679681181908,0.5305925965309143,0.546528534412384,0.5587856324911118,0.5988055257797241,0.6088798077106475,0.6711750773191452,0.6895607595443726,0.7189063528776168,0.7359022498130798,0.7622001864910126,0.7918612008094787,0.8210671502351761,0.8475825823545456,0.895491857767105,0.9578504931926727,1.0,0.914048125743866,0.5961691632270812
Layer_30,0.05370942271500826,0.053228130035102364,0.06935981260985136,0.08226609538495541,0.11130741380155086,0.10544042824208737,0.12637963505089284,0.14316353824734687,0.17964446100592613,0.24260512959957123,0.2754267805814743,0.3115193027257919,0.3470296298861504,0.3916573560237884,0.4290604705810547,0.44358866357803345,0.45906565952301026,0.4664112652540207,0.4762232964038849,0.5466967951059342,0.5632431197166443,0.598313527226448,0.6127163280248642,0.6374504030942917,0.6729070891141892,0.7044047616720199,0.7321949853897095,0.7853941147327423,0.8664507945775985,0.914048125743866,1.0,0.68135302901268
Layer_31,0.031069347646087406,0.03491824723780155,0.048975552178919315,0.07203163427114487,0.08300351452827454,0.0839100433140993,0.0976086256802082,0.1133035674393177,0.13852315901219844,0.16891115990281105,0.1778074888586998,0.19227692526578904,0.20762262946367263,0.22981692570447923,0.23294860678911208,0.2456430102288723,0.25733389177918436,0.257719345331192,0.2674384472668171,0.29349928903579714,0.3158426507115364,0.32688175803422925,0.3396381562948227,0.36383842504024505,0.3708475641608238,0.39116795879602434,0.4273253289461136,0.4604541966319084,0.5397900609970093,0.5961691632270812,0.68135302901268,1.0
