,Layer_0,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7,Layer_8,Layer_9,Layer_10,Layer_11,Layer_12,Layer_13,Layer_14,Layer_15,Layer_16,Layer_17,Layer_18,Layer_19,Layer_20,Layer_21,Layer_22,Layer_23,Layer_24,Layer_25,Layer_26,Layer_27,Layer_28,Layer_29,Layer_30,Layer_31
Layer_11,0.9906536149978638,1.0063655556440354,1.0015258618593217,0.963176488518715,0.9392070239782333,0.7964516686201095,0.7534186773300171,0.6946118597984314,0.5895828222632408,0.4835037071108818,0.22843027910590172,0.0,0.2608556166887283,0.41133736580610275,0.5813376045227051,0.702038468003273,0.8233203967809677,1.194150561451912,1.304273754119873,1.6374309735298156,1.830582052230835,2.1323401210308073,2.269227871179581,2.503540992975235,3.060904653549194,3.4041199641227724,3.6232430510520937,4.155859632968903,4.447911926269532,4.927049866199494,5.620492542266846,3.6255427198410035
Layer_12,0.9915526651144028,1.0048419675827027,1.0002984294891357,0.96507424223423,0.9432931084632874,0.8124367555379868,0.775336576461792,0.7273035489320755,0.6365713931322098,0.5497395145893097,0.335648562848568,0.23250955465435982,0.0,0.26045985186100007,0.42471352791786193,0.5488359590768814,0.6663799538612366,1.0097981072664262,1.1175604304075242,1.414679245710373,1.5937417676448822,1.866758262872696,1.9951557223796845,2.211420730113983,2.7101943635940553,3.020667176246643,3.2218479223251344,3.70617103099823,3.98139545917511,4.415496515750885,5.050915407657623,3.2864167709350585
Layer_13,0.9928247846364975,1.0042255393266677,1.000280674934387,0.9685457265377044,0.9498673684597015,0.8322309122085572,0.7993622359037399,0.7591553627252579,0.6815795514583588,0.6032592318058014,0.42508803015947344,0.3431325815320015,0.2412221847474575,0.0,0.2686253585219383,0.40739981484413146,0.519731205701828,0.8708688434362412,0.9702435611486435,1.239807442188263,1.407723514318466,1.6595643358230592,1.7811628365516663,1.9847059726715088,2.4393466222286224,2.7256864256858826,2.912513093471527,3.362308397293091,3.6187843179702757,4.020124318599701,4.60028432559967,3.0133106598854065
Layer_14,0.9936555926799774,1.0022716215848924,0.9986612426042557,0.9707761911153794,0.9543836576938629,0.8453623241186142,0.8188484733104706,0.788183899641037,0.7250928139686584,0.6589314979314804,0.5006316601634025,0.42758403038978576,0.34536351096630097,0.2355056630373001,0.0,0.2623065528869629,0.3711622040271759,0.6936331131458282,0.790235955119133,1.0069228755235673,1.1593059661388396,1.3730115666389466,1.4868939652442932,1.672033730983734,2.0595913424491883,2.309527837276459,2.4792114617824557,2.876329997062683,3.1139668412208557,3.4688519802093505,3.985602660179138,2.659640601158142
Layer_15,0.9944233503341675,1.0020864646434784,0.998877452135086,0.9714123110771179,0.9569349343776703,0.8531031291484833,0.829200061917305,0.8014098310470581,0.7430772774219513,0.6855395126342774,0.538523483991623,0.4810654677152634,0.41595798498392106,0.33343197458982465,0.244859866887331,0.0,0.24024565118551255,0.5645477536320687,0.6546405854225159,0.8677540935277939,1.0146130800247193,1.2176996146440506,1.3267565491199493,1.5024427263736724,1.8643137724399568,2.099192631959915,2.258084431886673,2.629996386051178,2.8583013677597044,3.1856849904060365,3.6697481398582457,2.469834828853607
Layer_16,0.9950238953828812,1.0017842725515365,0.998752060174942,0.9729259886741638,0.9598025697469711,0.8627674946784973,0.8408471668958664,0.814906443476677,0.7619057484865188,0.7104343385696411,0.5769867365956306,0.5272026094794273,0.4717191017270088,0.3970226671695709,0.3228713424801826,0.22389477065205574,0.0,0.4751658030152321,0.5589778541326523,0.7693260307312012,0.9088306541442871,1.0996011843681335,1.2021416701078416,1.3644685163497925,1.7040685958862305,1.9239454357624053,2.0724853489398956,2.4237429242134096,2.639898646354675,2.9497238392829894,3.4004800152778625,2.305244894504547
Layer_17,0.9960305161476135,0.9998864827156067,0.9975649515390396,0.9744627834558487,0.9643941978216172,0.8941723445653915,0.8798173685073852,0.8633316155672074,0.8226486707925796,0.7850286128520966,0.6576900619268418,0.6187442871332168,0.5739775525331497,0.5293611375689506,0.47048790818452835,0.4066524446606636,0.3580043950080872,0.0,0.22813114520907402,0.4139300348162651,0.5384058341383934,0.7027696921825409,0.7914460512399674,0.9409645159244537,1.2170384320020675,1.4055017898082733,1.538630155324936,1.841023273229599,2.0780802700519563,2.341500823497772,2.7745243625640867,1.9749637062549592
Layer_18,0.9964858490228653,1.0000298209190368,0.9979105123281479,0.9755932848453521,0.9667423833608627,0.9000241223573685,0.8859044394493103,0.8700818631649018,0.8303920261859894,0.7958305100202561,0.67745687353611,0.6448668228387833,0.6080767486095429,0.5656876487135887,0.5163133962154388,0.45511753726005555,0.4091204981803894,0.21726882433891295,0.0,0.3331382228136063,0.45581212985515596,0.6226169019937515,0.703646548628807,0.8438091987371444,1.115951938867569,1.2992549414634704,1.427366183757782,1.7202347218990326,1.9493797810077667,2.2008326382637025,2.6162240004539488,1.8783867666721343
Layer_19,0.9973636945486068,0.9998993237018585,0.9982510631084442,0.9781326239109039,0.9712146986722946,0.9112939527034759,0.9004700474739075,0.8892447640895843,0.8577192248106003,0.8286804790496827,0.7217928738594055,0.6914506931304931,0.6579284106492996,0.6202023029327393,0.5678215423822403,0.5234946540594101,0.49302160465717315,0.332200210750103,0.28086374643445017,0.0,0.2388215131163597,0.37480486661195755,0.4636660631299019,0.5989280897974968,0.8038919246196747,0.9594471205472946,1.0757969329357147,1.3220404150485991,1.5424648518562316,1.7633653500080109,2.1251481792926787,1.613298138141632
Layer_20,0.9976970194578171,0.9999578727483749,0.9985433942079545,0.9791596728563309,0.9733288975954055,0.9160291233062744,0.906046817779541,0.8959747126102448,0.8674576153755188,0.8413642662763595,0.7395349994897843,0.7132746901512146,0.683961893081665,0.6506166735887527,0.6050926163196564,0.5675567101240158,0.5409631612896919,0.39732376372814177,0.3535304072499275,0.21943133515119553,0.0,0.2543837469816208,0.34787854009866714,0.4828332424163818,0.6787629284858704,0.8263574979305267,0.9337421152591705,1.1680524957180023,1.3786556522846223,1.5852178432941437,1.9286139512062073,1.4931222970485687
Layer_21,0.9980872693061829,0.9998277755975723,0.9985890640020371,0.9802684539556503,0.9752999948263168,0.9226652462482452,0.9144970492124558,0.906678079366684,0.8826492993831635,0.8595923713445663,0.7641379941701889,0.7400600242614747,0.7136222712993622,0.6840009961128235,0.6404375501871109,0.6093639127016067,0.5865672575235367,0.4607951042056084,0.42896740531921385,0.30572431391477584,0.22553870740532875,0.0,0.2091892868876457,0.3585030863881111,0.5066912416815758,0.6406769704818726,0.7445020806789399,0.9540579353570938,1.1627086732387544,1.3520281250476838,1.663831228017807,1.360806412935257
Layer_22,0.9982222306728363,0.999668214559555,0.9984776751995087,0.9806885693073273,0.9762072377204895,0.9267670636177063,0.9189694093465806,0.9113469580411911,0.888879576921463,0.8672546722888946,0.7752305890321731,0.7534590352773667,0.7294384356737137,0.702088026881218,0.6631035808324813,0.6350308752059937,0.6132364134788513,0.4982373265028,0.46560122799873355,0.362646505177021,0.29548830407857896,0.19966902434825898,0.0,0.26501532435417174,0.42874119663238525,0.5680354848504067,0.6701937150955201,0.8760103141069412,1.0828972311019898,1.2662810363769532,1.5750848891735076,1.313838684797287
Layer_23,0.998428406715393,0.9997582746744156,0.9986767725944519,0.9813407263755798,0.9773014602661133,0.9299137872457505,0.9227436660528183,0.9162450302839279,0.8957443192005158,0.8763841716051102,0.7889926638603211,0.7698423049449921,0.7487352746725082,0.7252135872840881,0.6920911984443665,0.6679726074934006,0.6472845160961151,0.547066485285759,0.51598024892807,0.4329410958886147,0.3792315008640289,0.3169721855521202,0.24449383014440537,0.0,0.30655912786722184,0.45192506921291353,0.5513880072832108,0.7480832656621933,0.9460261838436127,1.122494863152504,1.4203462328910827,1.226417772293091
Layer_24,0.9987801541090011,0.9996524592638015,0.998791676402092,0.9824068681001663,0.9791162167787552,0.9369577651023865,0.9316741306781768,0.9269645453691483,0.910279401421547,0.8936595661640168,0.8124175181388855,0.7951756553649902,0.7755489447116852,0.7541235241889953,0.722473959684372,0.7029699304103851,0.6863440874814987,0.5974837116003037,0.5761511576771736,0.4908494153022766,0.4501953605413437,0.3781334114074707,0.3332549750804901,0.2578724481761456,0.0,0.25015589633584023,0.36012385070323943,0.5289402235150337,0.7305273265838623,0.887332801938057,1.150589944601059,1.1114131503105165
Layer_25,0.9989132590293884,0.9997024805545807,0.9989429531097412,0.9828532042503357,0.9798350999355316,0.9405369671583176,0.9359501626491546,0.9321092463731766,0.9176830208301544,0.902878222823143,0.8251724255084991,0.8093735094070434,0.7913513245582581,0.7719162555932999,0.7427406915426255,0.725958238363266,0.710951118350029,0.6310923408269882,0.6135810844898224,0.5359732041358948,0.5015001423954963,0.4374772918820381,0.4038340585231781,0.3476521561741829,0.22856880033016205,0.0,0.23231275168061255,0.4009490173459053,0.608890057682991,0.7603341153860093,1.0118536134958267,1.0503207559585572
Layer_26,0.9990260754823684,0.9997920342683793,0.9990709893703461,0.9830802150964737,0.9802984873056412,0.9426569765806199,0.9382101291418076,0.9347428953647614,0.9210990172624588,0.9076560784578324,0.8322273037433624,0.817835815668106,0.801343169927597,0.7834261002540588,0.7575658648014069,0.7421971162557602,0.7282157018184662,0.6557000079154969,0.6400009198188782,0.5705131530761719,0.5380054705142975,0.4827053446173668,0.45233798813819887,0.40285356998443606,0.31235650181770325,0.22034874412417413,0.0,0.30584657806158067,0.5197809284925461,0.6730064691305161,0.9222841138839721,0.9978322821855545
Layer_27,0.999205608010292,0.9997609798908234,0.9991627608537674,0.9986237078905106,0.9965089441537857,0.9671591272354126,0.9634944285154343,0.9606881214380264,0.9493414849042893,0.9377832491397857,0.8671324592828751,0.8547865986824036,0.8406450312137603,0.8257458900213241,0.8031249780654908,0.7910093660354615,0.7794016304016114,0.7214176272153854,0.7099782103300094,0.6464367269277572,0.6214683436155319,0.5718583054542542,0.5470947700738907,0.5062276339530944,0.425943599820137,0.35480910587310793,0.2871456071138382,0.0,0.3579622706770897,0.5052245945930481,0.7517943116426468,0.9372168233394623
Layer_28,0.9992680242061615,0.9997735204696655,0.9992170761823654,1.046592235326767,1.044965927839279,1.0335365893840789,1.0291827116012573,1.0263227496147156,1.0185907342433929,1.006042434334755,1.0869187178611754,1.0763935561180116,1.0664876343011855,1.052965230345726,1.0331048827171325,1.0246745554208756,1.013379019498825,0.9992641676664352,0.9905453706979752,0.936229172706604,0.9164202358722687,0.8761941452026367,0.8561006981134415,0.8175878103971481,0.7582472629547119,0.7036817446947098,0.6490496993660927,0.46557256281375886,0.0,0.3184340414404869,0.5944229114055634,0.8705048061609268
Layer_29,0.9993418892621994,0.9997658070325851,0.9992392340898514,1.0394224276542663,1.0379582102298737,1.0340732884407045,1.0302679538726807,1.0277750585079193,1.022208771944046,1.0111578232049943,1.058064383506775,1.0489003076553345,1.0402433943748475,1.0278563301563264,1.0104219571352004,1.0031347959041594,0.993342469215393,0.9850100229978561,0.9776254482269288,0.9299975011348725,0.9135360988378525,0.8789902540445328,0.8622365590333939,0.8298664426803589,0.7805493955612183,0.7361339685916901,0.6924837166070938,0.5384775986075401,0.28325032526254657,0.0,0.43911310666799547,0.8221247565746307
Layer_30,0.9995999776124954,1.0005490636825563,1.000159565448761,1.1205807249546051,1.119418149471283,1.1401521811485291,1.135721536874771,1.1330083799362183,1.130584554195404,1.1204502422809601,1.2167073423862458,1.2092078490257263,1.2027319800853729,1.190660178899765,1.1762466027736664,1.1716487340927124,1.162732263803482,1.1845889966487884,1.1803702058792114,1.1402832305431365,1.1307790846824646,1.1020474815368653,1.091759126663208,1.0689378774166107,1.0304647179841995,0.9964770749807358,0.9643434376716614,0.7828314133882522,0.5088117493987083,0.4126768703460693,0.0,0.746713203072548
Layer_31,0.9996650043725968,1.00115188229084,1.0008039717674255,1.1872867193222045,1.1869769020080567,1.269222002029419,1.2625938999652861,1.259452499628067,1.2729653136730195,1.2722014062404632,1.8627082736492158,1.8622182629108428,1.872169189453125,1.8687663733959199,1.869467301607132,1.876572289943695,1.8740790331363677,2.060657597541809,2.0707965512275694,2.0761320073604583,2.090446695327759,2.1095959424972532,2.126607999563217,2.129888643026352,2.1955152983665465,2.2217634131908417,2.2140732328891755,2.0361775069236754,1.4375355250835418,1.4918901300430298,1.4072150809764863,0.0
