Layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,1.0185754299163818,1.0726913213729858,1.0786161422729492,1.0808204412460327,1.0813502073287964,1.0615266561508179,0.001622130279429257,0.001384165370836854,0.0009357882663607597,0.0006195266614668071,0.0,0.00047102602547965944,0.0015085478080436587,0.00399082200601697,0.008697530254721642,0.0191352441906929,0.038299474865198135,0.07632256299257278,0.11948367208242416,0.1769677847623825,0.2523968517780304,0.5532305240631104,0.9302986860275269,13.975122451782227
11,1.017133355140686,1.0689290761947632,1.0747017860412598,1.0768194198608398,1.0773050785064697,1.0577349662780762,0.002281462773680687,0.00203674822114408,0.0015048910863697529,0.0010434389114379883,0.00047102602547965944,0.0,0.0007945394027046859,0.002950510010123253,0.007196296472102404,0.01683834381401539,0.035050712525844574,0.07183113694190979,0.11405648291110992,0.1705496460199356,0.24492597579956055,0.5431223511695862,0.9182465076446533,13.977147102355957
12,1.0168776512145996,1.0628749132156372,1.0682978630065918,1.0702260732650757,1.070605993270874,1.0516283512115479,0.004082802217453718,0.003835564712062478,0.003025426995009184,0.00231298734433949,0.0015085478080436587,0.0007945394027046859,0.0,0.0015976809663698077,0.0049490490928292274,0.012978875078260899,0.02924887090921402,0.0636168122291565,0.1040344387292862,0.15836019814014435,0.2307153046131134,0.5233537554740906,0.8942704796791077,13.988361358642578
13,1.0647855997085571,1.1063809394836426,1.1114675998687744,1.113179326057434,1.1134270429611206,1.094651222229004,0.007599628996104002,0.007289755158126354,0.006152129266411066,0.005137546919286251,0.00399082200601697,0.002950510010123253,0.0015976809663698077,0.0,0.002298902254551649,0.008206650614738464,0.02188744582235813,0.056315578520298004,0.09508814662694931,0.1476925015449524,0.21897700428962708,0.5159550905227661,0.8831564784049988,14.024858474731445
14,1.0674999952316284,1.1053521633148193,1.1101146936416626,1.1115756034851074,1.1116857528686523,1.0931906700134277,0.01351124420762062,0.013144881464540958,0.01172646414488554,0.010395237244665623,0.008697530254721642,0.007196296472102404,0.0049490490928292274,0.002298902254551649,0.0,0.0034794725943356752,0.014068176038563251,0.043286941945552826,0.07825157791376114,0.12699194252490997,0.19399690628051758,0.4828769266605377,0.8435165286064148,14.002513885498047
15,1.085269808769226,1.1117345094680786,1.1157407760620117,1.116733193397522,1.1165852546691895,1.0991584062576294,0.025665506720542908,0.02524399384856224,0.023178940638899803,0.02127891033887863,0.0191352441906929,0.01683834381401539,0.012978875078260899,0.008206650614738464,0.0034794725943356752,0.0,0.005448116920888424,0.02777770720422268,0.05671250447630882,0.09903790056705475,0.15977132320404053,0.4357440173625946,0.7836006879806519,14.02096939086914
16,1.108371376991272,1.121303915977478,1.1243847608566284,1.124765396118164,1.1243021488189697,1.108115792274475,0.04687073826789856,0.04644716531038284,0.04357559233903885,0.040976572781801224,0.038299474865198135,0.035050712525844574,0.02924887090921402,0.02188744582235813,0.014068176038563251,0.005448116920888424,0.0,0.014172057621181011,0.035460542887449265,0.06992536038160324,0.1228322982788086,0.38124707341194153,0.7131716012954712,14.0257568359375
17,1.0051817893981934,1.0053335428237915,1.0072911977767944,1.0068540573120117,1.0060354471206665,0.9915449619293213,0.08753659576177597,0.08719633519649506,0.08331005275249481,0.07987044751644135,0.07632256299257278,0.07183113694190979,0.0636168122291565,0.056315578520298004,0.043286941945552826,0.02777770720422268,0.014172057621181011,0.0,0.00820337887853384,0.02986074425280094,0.06721436232328415,0.2712794840335846,0.5799276232719421,13.927896499633789
18,1.0127789974212646,1.0046263933181763,1.0058385133743286,1.004809856414795,1.0036863088607788,0.9899382591247559,0.13261087238788605,0.13240192830562592,0.12770408391952515,0.12368336319923401,0.11948367208242416,0.11405648291110992,0.1040344387292862,0.09508814662694931,0.07825157791376114,0.05671250447630882,0.035460542887449265,0.00820337887853384,0.0,0.009909801185131073,0.03502160683274269,0.20690186321735382,0.4886482357978821,13.881929397583008
19,1.041712760925293,1.0225515365600586,1.0229377746582031,1.0212918519973755,1.0198124647140503,1.0071334838867188,0.19209544360637665,0.19210214912891388,0.1864912509918213,0.1818767637014389,0.1769677847623825,0.1705496460199356,0.15836019814014435,0.1476925015449524,0.12699194252490997,0.09903790056705475,0.06992536038160324,0.02986074425280094,0.009909801185131073,0.0,0.011712867766618729,0.14755946397781372,0.39527827501296997,13.86034107208252
20,1.0685687065124512,1.0378814935684204,1.0374784469604492,1.0351996421813965,1.033388376235962,1.021876573562622,0.2692655920982361,0.26952189207077026,0.2631327211856842,0.2578733563423157,0.2523968517780304,0.24492597579956055,0.2307153046131134,0.21897700428962708,0.19399690628051758,0.15977132320404053,0.1228322982788086,0.06721436232328415,0.03502160683274269,0.011712867766618729,0.0,0.09596125036478043,0.30481579899787903,13.799079895019531
21,0.9180487990379333,0.8480184078216553,0.8449975252151489,0.8410410284996033,0.8384485840797424,0.8325221538543701,0.5726557970046997,0.5741421580314636,0.5658538341522217,0.5593287944793701,0.5532305240631104,0.5431223511695862,0.5233537554740906,0.5159550905227661,0.4828769266605377,0.4357440173625946,0.38124707341194153,0.2712794840335846,0.20690186321735382,0.14755946397781372,0.09596125036478043,0.0,0.11158925294876099,13.575762748718262
22,1.2573456764221191,1.166952133178711,1.1627171039581299,1.1575688123703003,1.1542866230010986,1.1501790285110474,0.9516428709030151,0.9540722370147705,0.9444268345832825,0.9369924664497375,0.9302986860275269,0.9182465076446533,0.8942704796791077,0.8831564784049988,0.8435165286064148,0.7836006879806519,0.7131716012954712,0.5799276232719421,0.4886482357978821,0.39527827501296997,0.30481579899787903,0.11158925294876099,0.0,13.08645248413086
23,13.565077781677246,13.914974212646484,13.932442665100098,13.9374418258667,13.940858840942383,13.89241886138916,13.969396591186523,13.969796180725098,13.975507736206055,13.977551460266113,13.975122451782227,13.977147102355957,13.988361358642578,14.024858474731445,14.002513885498047,14.02096939086914,14.0257568359375,13.927896499633789,13.881929397583008,13.86034107208252,13.799079895019531,13.575762748718262,13.08645248413086,0.0
