,Layer_0,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7,Layer_8,Layer_9,Layer_10,Layer_11,Layer_12,Layer_13,Layer_14,Layer_15,Layer_16,Layer_17,Layer_18,Layer_19,Layer_20,Layer_21,Layer_22,Layer_23,Layer_24,Layer_25,Layer_26,Layer_27,Layer_28,Layer_29,Layer_30,Layer_31
Layer_10,0.08286331716552377,0.06071432782523334,0.04681850595842116,0.5684698645472527,0.5684944422841072,0.5666247803866863,0.5670953456759453,0.5674086804687977,0.5660475690066814,0.5762372202575207,1.0,0.9999951397180558,0.9999272668361664,0.9998275817632675,0.9998150912523269,0.9996987769603729,0.9996773918867111,0.9914998024702072,0.9908491030931473,0.9909274642467498,0.9901533843278885,0.9902082778215409,0.989057724237442,0.9891117426156998,0.989195421218872,0.9892518177032471,0.9891101698875427,0.8205642733573913,0.7005073027610779,0.7569359542131424,0.5073430034518241,0.6425455123186111
Layer_11,0.08292280847206712,0.060629384222207594,0.04688926873891614,0.5678921349942684,0.5679171591103077,0.5662970849573612,0.5667518145143986,0.5670644674301147,0.5657228828966617,0.5759016765356064,0.9999951397180558,1.0,0.9999483071565628,0.9998391340970993,0.9998271872997284,0.9997094204425812,0.9996879369020462,0.9916949206590653,0.991038477063179,0.9911160233020783,0.9903498450517655,0.9904043519496918,0.9892668064832687,0.9893206466436386,0.989403024315834,0.9894587081670762,0.9893180717229844,0.8212387808561326,0.7013845201730728,0.7576740179061889,0.5081108075976372,0.6430723099708557
Layer_12,0.08281779223307967,0.060202169291675094,0.046760800316929814,0.5617245769798755,0.5617504890263081,0.5605945971310139,0.5610448397099972,0.5613535491228103,0.5601202756464482,0.5703374274671078,0.9999272626638412,0.9999483047723771,1.0,0.9999421192407608,0.9999353537559509,0.999855503320694,0.9998404378890992,0.9925866094827652,0.9919642751216888,0.992036484003067,0.9913178547620773,0.991368017911911,0.990277676820755,0.9903278125524521,0.9904042092561722,0.9904543701410293,0.9903263747692108,0.8255773882865906,0.7048959059715271,0.7613761842250824,0.5118294298648834,0.6443888343572617
Layer_13,0.08264869690313935,0.060068199979839844,0.04661116548487917,0.559034577012062,0.5590616802573204,0.5578529549837112,0.5583472336828709,0.5586626378893852,0.557507782459259,0.5677750889062881,0.999827579498291,0.999839128613472,0.9999421104192734,1.0,0.9999995867013931,0.9999528062343598,0.9999466009140014,0.9927888697385788,0.9922217825651168,0.9922931430339813,0.9915890355110168,0.9916365330219269,0.9905610840320587,0.9906095379590988,0.9906850739717483,0.9907319961786271,0.9906093384027481,0.8272913340330124,0.7057640820145606,0.7626425096988678,0.5131198603212833,0.6447223813533783
Layer_14,0.08265221010148525,0.06004750219127163,0.046614482052391396,0.5587981635928154,0.5588257466554641,0.5576496962606907,0.5581460151672363,0.5584617815017701,0.5573185601532459,0.5675884642899036,0.9998150950670243,0.9998271847963334,0.9999353542327881,0.9999995888471603,1.0,0.9999558409452438,0.9999503463506698,0.9928287407159805,0.9922651115655899,0.9923363867998123,0.9916344221830368,0.9916817033290863,0.9906098747253418,0.9906582973003387,0.9907336566448212,0.990780228972435,0.99065788936615,0.8274840438365936,0.7059553248882293,0.7628286684751511,0.5133241332471371,0.6448611434698105
Layer_15,0.08250884744152427,0.05980482691130601,0.04651941710663959,0.5561009297966957,0.5561300554871559,0.5552301905155181,0.5557356604933739,0.5560439368784428,0.5550179859101773,0.5653101282715798,0.9996987659931182,0.9997094230651855,0.9998555024862289,0.9999528094530106,0.9999558398723603,1.0,0.9999982130527496,0.9936008032560348,0.9930876107215881,0.9931536456346511,0.99248592877388,0.9925300780534744,0.9915080630779266,0.9915533101558686,0.9916250516176224,0.9916690466403961,0.9915534094572067,0.8302396018505096,0.7085809061527252,0.7653769676685334,0.515864305049181,0.6461417881846427
Layer_16,0.08256793797388673,0.05981815216550603,0.04654913706961088,0.5558670848011971,0.5558962842524051,0.555037471652031,0.5555479463338852,0.5558561759293079,0.5548507027924061,0.5651480939090252,0.9996773879528046,0.9996879340410233,0.9998404395580291,0.9999465982913971,0.9999503411054611,0.9999982061386108,1.0,0.9936415838003159,0.9931367806196213,0.9932031506299972,0.9925377844572068,0.992581866979599,0.9915644966363907,0.9916095722913743,0.9916814501285554,0.9917255614995957,0.9916104805469513,0.8304154981374741,0.708849298119545,0.765617888212204,0.5160394763052464,0.6463531624674798
Layer_17,0.08330175233632327,0.05556339331669733,0.04737758028367534,0.511961987555027,0.5120315170288086,0.521432922244072,0.5216816918849945,0.5219025240838527,0.5229469587504864,0.5331793069839478,0.9914997977018356,0.9916949166059494,0.9925866159200668,0.99278886449337,0.9928287423849106,0.9936008021831513,0.9936415859460831,1.0,0.9999661521911621,0.9999681309461593,0.9999232261180878,0.9999268267154694,0.9997968121767044,0.9997990509271621,0.9998033580780029,0.9998060530424118,0.9997861627340316,0.8721143227815628,0.7600346611738205,0.80889186668396,0.5612714675068855,0.672655615568161
Layer_18,0.08323022396489978,0.055374060394940895,0.04729969984316267,0.5090504412949085,0.5091206694543362,0.518697759360075,0.5189626481235027,0.51917962962389,0.5203208350837231,0.5305785154402256,0.9908490988016129,0.991038477897644,0.9919642704725266,0.9922217835187912,0.9922651062011719,0.993087613105774,0.993136783361435,0.9999661514759064,1.0,0.999999280333519,0.9999828956127167,0.9999837031364441,0.9998931921720505,0.9998935377597808,0.9998953688144684,0.9998947432041169,0.9998806446790696,0.8740749417543411,0.761985100030899,0.8107798097133636,0.5634519034624099,0.6736572782993316
Layer_19,0.08334581672400236,0.05547340635862202,0.04736784726474434,0.5095805906951427,0.5096508483886719,0.519190076738596,0.5194579349458217,0.5196756179630756,0.520811785697937,0.5310692344605923,0.9909274681806565,0.991116015791893,0.9920364803075791,0.9922931513786316,0.9923363891839981,0.9931536450386047,0.9932031502723694,0.999968114733696,0.9999992753267288,1.0,0.9999801708459854,0.99998180270195,0.9998884853124619,0.9998894860744476,0.999892343878746,0.9998928798437119,0.9998780392408371,0.8737895083427429,0.7619186646938324,0.810656886100769,0.5633030934929848,0.6738101317882538
Layer_20,0.08346259688958525,0.055312930707354095,0.04740478974953294,0.5060213730335236,0.5060936127007007,0.5160067156553269,0.5162683248221874,0.5164845012128353,0.5177055631279945,0.5279637693166733,0.9901533807516099,0.9903498367071152,0.9913178507089615,0.9915890408754349,0.9916344195604324,0.9924859247207641,0.9925377789735794,0.999923229932785,0.9999828979969024,0.9999801629781723,1.0,0.9999995161294937,0.9999434404373169,0.9999422791004181,0.999941709280014,0.9999394100904465,0.9999335030317307,0.8764260326623916,0.764730024933815,0.813266471862793,0.5663828760385513,0.6751726529598236
Layer_21,0.08358855338022113,0.05541867406386882,0.047488640654133635,0.5064621889293194,0.5065341402590274,0.5163960271477699,0.5166591792702675,0.5168757095932961,0.5180872322022915,0.5283441956937313,0.9902082825899124,0.9904043592214584,0.9913680214881897,0.9916365375518799,0.991681706905365,0.9925300801992416,0.992581869006157,0.9999268234968185,0.9999837077856064,0.9999818023443222,0.999999509215355,1.0,0.9999427082538604,0.9999422099590302,0.9999426115751266,0.9999411444664001,0.999935051560402,0.8762749245166779,0.7648475544452668,0.8132910085916519,0.5664611619114875,0.6754286162853241
Layer_22,0.08402920887991785,0.05531714674690738,0.04784548400621861,0.5044220362901688,0.5044935169219971,0.5150644744336605,0.515311136841774,0.5155194273293018,0.5168809659183026,0.52712901237607,0.9890577213764191,0.9892668099403381,0.9902776806354523,0.9905610837936402,0.9906098732948303,0.9915080676078797,0.9915645086765289,0.9997968060970306,0.9998932012319565,0.99988849401474,0.9999434478282928,0.999942711353302,1.0,0.9999992363452911,0.9999969221353531,0.9999937907457351,0.9999915809631348,0.8781749548912048,0.7688606284856796,0.816174029827118,0.5698460636734962,0.6782066341638565
Layer_23,0.08418636225908994,0.055429651763755826,0.047964441896183416,0.5047752833068371,0.5048459868729115,0.5153624314665795,0.51561023914814,0.5158184015154839,0.517169064193964,0.5274162700176239,0.9891117470264434,0.9893206449747085,0.9903278120756149,0.9906095479726791,0.9906583046913147,0.9915533089637756,0.9916095824241639,0.9997990531921387,0.9998935387134552,0.999889479637146,0.9999422783851624,0.9999422105550766,0.9999992311000824,1.0,0.9999988013505936,0.9999963046312332,0.999993999004364,0.8780598130226135,0.7690207883119583,0.8162617678642273,0.5700851688981057,0.6786023043394088
Layer_24,0.08438019026443362,0.05560435234406032,0.048103257631650194,0.5053734165132046,0.5054436535537243,0.5158808763921261,0.5161339741945267,0.516343059360981,0.5176841552257538,0.5279315241277218,0.9891954241991043,0.9894030205011368,0.9904042054414749,0.9906850774288177,0.9907336597442626,0.991625050663948,0.9916814395189285,0.9998033579587936,0.9998953710794449,0.9998923344612122,0.9999417043924331,0.9999426114559173,0.9999969203472138,0.9999987961053848,1.0,0.9999987256526947,0.999996484875679,0.877845719575882,0.7691227135658264,0.8162963671684265,0.570253688633442,0.6790000348091125
Layer_25,0.08453729007393122,0.05573317261040211,0.04822235726821236,0.5058998963534832,0.5059699640274048,0.5163866023719311,0.5166412021815777,0.5168503555953503,0.5181891920268535,0.528435889005661,0.9892518130540848,0.9894587095975876,0.9904543749094009,0.9907319872379303,0.9907802294492721,0.9916690423488617,0.9917255568504334,0.9998060462474823,0.9998947433233261,0.9998928791284561,0.9999394154548645,0.9999411468505859,0.9999937908649444,0.9999963065385818,0.9999987306594849,1.0,0.9999976224899292,0.877557806968689,0.7690960505008697,0.8162534737586975,0.5701768808960914,0.6793251848220825
Layer_26,0.08465930654481053,0.05579463252075948,0.04831200202507898,0.5047480119168758,0.5048177680373191,0.515218733817339,0.5154736854135991,0.5156826352477074,0.5170235696732998,0.5272737791836262,0.9891101640462875,0.9893180692195892,0.9903263736963273,0.9906093407869339,0.9906578867435455,0.9915534132719039,0.9916104819774628,0.9997861601114273,0.9998806458711624,0.9998780399560928,0.9999335012435913,0.9999350520372391,0.9999915852546691,0.9999939984083176,0.9999964928627014,0.9999976234436035,1.0,0.8783343328237534,0.7697874331474304,0.817033028960228,0.5711573187708855,0.6798423916101456
Layer_27,0.08211154121533036,0.04183619024301879,0.04364768915018067,0.19438247871398925,0.1944731474071741,0.21176706917583943,0.2116887836381793,0.21175692761689424,0.21512880471348764,0.22401649027317763,0.8205642766952514,0.8212387821674347,0.8255773854255676,0.827291331410408,0.8274840384721756,0.8302396035194397,0.8304154906272888,0.8721143159866332,0.874074943780899,0.8737895071506501,0.8764260340929031,0.8762749279737473,0.8781749540567398,0.8780598137378692,0.8778457219600677,0.8775578025579452,0.8783343398571014,1.0,0.8765284024477005,0.9317703791856766,0.7820190246105194,0.6950923652648926
Layer_28,0.15427269883453845,0.0929566317629069,0.10308628655131906,0.2804917915314436,0.28063079132139684,0.30681209088861944,0.30679915346205233,0.3068381062299013,0.3124886167496443,0.31948935317993166,0.7005073053836822,0.7013845149874687,0.7048959077596665,0.7057640848755836,0.7059553308486939,0.7085809106826783,0.7088493056297303,0.7600346676111221,0.7619850960969925,0.7619186701774597,0.7647300328016281,0.7648475549221039,0.7688606352806091,0.7690207854509353,0.769122715473175,0.7690960525274276,0.7697874389886856,0.8765284090042115,1.0,0.942528401017189,0.8629599704742431,0.8317661049365997
Layer_29,0.14760248217731714,0.0815796817811206,0.08657814071606845,0.26007882107794283,0.2601827814280987,0.27854756834357974,0.2784818245470524,0.2785047775581479,0.2822056296020746,0.28982519222795966,0.7569359558820724,0.7576740204095841,0.7613761862516403,0.7626425194740295,0.7628286743164062,0.7653769725561141,0.765617891073227,0.8088918685913086,0.8107798190116883,0.8106568865776062,0.8132664804458618,0.813291002035141,0.8161740326881408,0.8162617717981339,0.8162963762283325,0.816253477692604,0.8170330376625061,0.9317703830003738,0.9425283950567246,1.0,0.918610668182373,0.8371923941373826
Layer_30,0.16875333297997713,0.09437258280999959,0.10429389060102404,0.12691113295406103,0.12693941990286112,0.13185294314846396,0.13185274051129817,0.131879854246974,0.13331333443149923,0.1380545933842659,0.5073430066406727,0.5081108079552651,0.5118294298946857,0.5131198610365391,0.5133241359293461,0.5158643057346344,0.5160394789278507,0.5612714725732804,0.5634519041776657,0.5633030994534493,0.5663828768134117,0.5664611659646034,0.5698460687398911,0.5700851711630821,0.5702536904811859,0.5701768826246262,0.5711573268175125,0.7820190294384957,0.8629599665403366,0.9186106696128845,1.0,0.8167389516830444
Layer_31,0.24956736865639687,0.14799727888777853,0.16337546926736832,0.4055106874406338,0.40564688298106194,0.42460320177674293,0.4243929760158062,0.4241987094283104,0.427457499474287,0.4325626671910286,0.6425455151796341,0.6430723150968551,0.6443888410329819,0.6447223848104477,0.6448611472249031,0.646141791164875,0.6463531665802001,0.6726556171178818,0.6736572798490524,0.6738101351261139,0.6751726521253586,0.6754286233186721,0.6782066406011581,0.6786023075580597,0.6790000385046006,0.6793251905441284,0.6798423990011215,0.6950923720598221,0.8317661093473434,0.8371923943758011,0.8167389491796494,1.0
