,Layer_0,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,Layer_7,Layer_8,Layer_9,Layer_10,Layer_11,Layer_12,Layer_13,Layer_14,Layer_15,Layer_16,Layer_17,Layer_18,Layer_19,Layer_20,Layer_21,Layer_22,Layer_23,Layer_24,Layer_25,Layer_26,Layer_27,Layer_28,Layer_29,Layer_30,Layer_31
Layer_10,2.8921007451572223e-05,0.0003830559978960082,0.0004529646295704879,0.4438389273285866,0.44721076837182044,0.5522627537846565,0.5450700362026691,0.5453297622203827,0.5514728066325187,0.5536754942238331,1.0,1.0019249820709228,1.012276864051819,1.0230049488544464,1.0249170095920563,1.0382098898887635,1.0394802520275115,1.1607155175209045,1.177635345220566,1.185613907814026,1.2079161171913146,1.2187414405345918,1.229224484205246,1.2383100912570952,1.2677465555667877,1.2842893052101134,1.2914145989418029,0.7393183637857437,0.2675622114539146,0.3261173384785652,0.3262558651864529,0.09552701860666275
Layer_11,2.8864028545285693e-05,0.0003823050279897871,0.0004520761941021192,0.4429601726830006,0.4463253401219845,0.5511693491339683,0.5439908788204193,0.54425013256073,0.5503810237050056,0.5525796585381031,0.9980788511037827,1.0,1.010332040309906,1.0210398094654083,1.022948086977005,1.0362157096862794,1.0374834094047547,1.1584882159233094,1.1753759229183196,1.1833385138511658,1.2055979862213135,1.216401846408844,1.2268644201755523,1.2359320228099824,1.265310313463211,1.281820211172104,1.2889313721656799,0.7379098377227783,0.267038332760334,0.3254814974665642,0.3256174015104771,0.09533813870698214
Layer_12,2.8583871206137702e-05,0.0003786314805292932,0.0004477279544589692,0.4386838161945343,0.4420164461731911,0.545846009939909,0.5387368969917298,0.5389937043190003,0.5450648371875286,0.5472393361628055,0.9878788570165634,0.9897804237604141,1.0,1.010595440864563,1.012485348701477,1.0256153905391694,1.026870894908905,1.1466161332130431,1.1633297336101531,1.1712171206474304,1.193248500585556,1.203948988199234,1.2143098237514496,1.2232904651165009,1.2523851511478423,1.2687373025417328,1.2757804987430572,0.7302542232275009,0.26440511098504066,0.3222518840432167,0.32241048488020896,0.09441225558519363
Layer_13,2.8292665081607994e-05,0.00037477408726044813,0.00044316656653245446,0.43424465829133985,0.43754352992773055,0.5403208617568016,0.5332837110757828,0.533537844389677,0.5395472127199173,0.54169781935215,0.977525908946991,0.9794078350067139,0.9895175360441207,1.0,1.0018707509040832,1.0148617279529573,1.0161048128604888,1.1345800960063934,1.1511169521808624,1.1589254031181335,1.180725209236145,1.1913175673484802,1.2015723292827607,1.2104621064662933,1.239261302947998,1.2554484031200408,1.2624203581809998,0.7225244530439376,0.2616894632279873,0.3189284344315529,0.319099013954401,0.09345219661295413
Layer_14,2.823571152657678e-05,0.00037400781263568204,0.0004422615512085031,0.4333748266398907,0.4366670911312103,0.5392390721738338,0.5322160248458385,0.5324696868360043,0.5384672239124775,0.5406141781806946,0.9756993016004563,0.9775775989294052,0.9876695350408554,0.9981330766677856,1.0,1.0129671535491944,1.0142075939178468,1.1324667961597443,1.1489732003211974,1.1567653815746308,1.1785244970321656,1.1890951733589172,1.1993294742107392,1.208201071023941,1.2369418683052062,1.2530957028865815,1.2600532784461975,0.721197039604187,0.26117377695441246,0.31830470490455626,0.3184683913886547,0.09326409391313792
Layer_15,2.7879422768819497e-05,0.0003692649080512638,0.0004366554921289207,0.42794784951210024,0.4311988560259342,0.5324857798814774,0.5255507033765316,0.525801118671894,0.5317235079109669,0.5338421058654785,0.9632129255533218,0.9650674446821212,0.9750284441709518,0.9853566895723342,0.9872001408338547,1.0,1.0012251034975053,1.11795836186409,1.1342520561218261,1.1419469499588013,1.1634268188476562,1.1738647453784943,1.1839692313671113,1.1927292993068694,1.2211079924106598,1.2370591356754304,1.2439292736053467,0.7119021787643433,0.2578652681410313,0.3142616281211376,0.3144321211576462,0.09209020719677209
Layer_16,2.784130255713535e-05,0.0003687522485051886,0.00043605011663748884,0.42735949996113776,0.43060604149103165,0.5317540339529514,0.5248284978568554,0.5250786187052727,0.5309929792284965,0.5331094016432762,0.9620333409309387,0.9638853863477707,0.9738349225521088,0.9841512480974197,0.9859921293258667,0.9987768654823304,1.0,1.1165961530208588,1.1328705348968506,1.1405543029308318,1.1620080332756042,1.1724313416481018,1.1825222721099853,1.1912700736522674,1.2196094946861267,1.2355381920337678,1.2423986809253693,0.7110574005842208,0.2575228470265865,0.3138505936563015,0.31401455211639406,0.09196379228681326
Layer_17,2.4984363106341334e-05,0.00033086572526735833,0.0003912539706361713,0.38373914834856987,0.3866540693938732,0.4774615570306778,0.47124320501089095,0.47146753552556037,0.47677338746190073,0.47866256108880045,0.8617048231363297,0.8633655459880829,0.8722608249187469,0.881489817738533,0.8831426894664764,0.8945840857028962,0.8956842468976974,1.0,1.0145651648044587,1.021469032764435,1.0406789841651916,1.0500374984741212,1.0590847187042236,1.0669390125274658,1.0923750841617583,1.1066791028976442,1.1128389542102815,0.6363765174150466,0.23094951316714288,0.2813929862976074,0.28162846666574476,0.08254535118490458
Layer_18,2.462916433978535e-05,0.0003261456775580882,0.000385674155302695,0.37831395915150645,0.3811876493394375,0.4707102647125721,0.464579834997654,0.4648008992373943,0.47003145480155945,0.47189293789863584,0.8493451784849166,0.8509823334217071,0.8597492535114288,0.8688448773622512,0.8704743092060089,0.8817506095170975,0.8828354164361953,0.9856451445817948,1.0,1.006806447982788,1.0257401838302613,1.0349660022258758,1.0438836710453034,1.0516265642642975,1.0767012438774108,1.0908026256561278,1.0968750472068787,0.6272016155719757,0.22765628564357757,0.2773735846877098,0.27761165395379067,0.0813743711039424
Layer_19,2.4445090266453916e-05,0.00032365590265908393,0.0003827350363935693,0.37549081167578696,0.37834308129549027,0.46719948798418043,0.4611148246228695,0.461334429860115,0.4665265137553215,0.46837698701024055,0.8435830858945846,0.8452086535692215,0.8539208025932312,0.862957663655281,0.8645747500658035,0.8757766052484512,0.8768526995182038,0.9789873955249786,0.9932469555139541,1.0,1.0188056452274323,1.0279610147476197,1.0368128526210785,1.0444967432022094,1.0693823449611664,1.0833755266666412,1.089401326417923,0.6230497614741325,0.2259996675401926,0.2753792250454426,0.27558929854631425,0.08076552276313305
Layer_20,2.399327991224709e-05,0.00031765155828907156,0.0003756366865054588,0.3685811183154583,0.37138088189065455,0.45860196283459664,0.4526292978227138,0.4528448857367039,0.4579414673745632,0.45975760531425475,0.8280162698030472,0.8296118899583816,0.8381632179021835,0.8470330622196197,0.8486202610731125,0.8596150281429291,0.8606713088750839,0.9609177043437958,0.9749136267900467,0.981541940689087,1.0,1.0089861435890197,1.0176740455627442,1.0252159051895142,1.04964137506485,1.063375940322876,1.0692902407646179,0.611531104028225,0.22182370960712433,0.270289102524519,0.2704948749244213,0.0792742136195302
Layer_21,2.3761480326356832e-05,0.00031453365822380877,0.0003719544229606981,0.3650293810516596,0.3678021872937679,0.4541845323741436,0.4482694401741028,0.4484831044971943,0.4535311154425144,0.45533271530270575,0.8206291414499283,0.8222100549936294,0.8306901446580887,0.8394838578701019,0.8410555372238159,0.8519542409181595,0.8529997290372848,0.9523739581108093,0.9662469614744187,0.9728087420463563,0.9911023483276368,1.0,1.0086044797897338,1.0160722861289977,1.040259862422943,1.053858812570572,1.0597146208286286,0.6061779894232749,0.21972650635242463,0.2677572277188301,0.2679335506856442,0.07850822500139475
Layer_22,2.354626437590923e-05,0.0003116377906771959,0.00036853500160214026,0.3617421538233757,0.364490001514554,0.45009387838840487,0.44423206415772437,0.4444438354969025,0.4494460785388947,0.45123339229822157,0.8136309753656388,0.8151981790065765,0.8236095942258835,0.8323301686048508,0.8338875371217728,0.8446942619085311,0.845729971408844,0.944265902519226,0.9580210791826248,0.9645219391584396,0.982659197807312,0.9914751318693161,1.0,1.0073993542194366,1.0313660271167755,1.0448399844169616,1.0506418027877809,0.6010620462298393,0.21776358272135257,0.2653815505504608,0.2655382433235645,0.07780008495599032
Layer_23,2.335929778018908e-05,0.000309116920157976,0.00036555842592497355,0.3588824961334467,0.3616086397618055,0.4465377729833126,0.4407223056256771,0.440932536393404,0.44589586240053175,0.44767130389809606,0.8076527868509292,0.8092081054449082,0.8175616027116775,0.8262204159498214,0.8277652648687363,0.8384941248893738,0.8395211390256881,0.9373508707284928,0.9510065047740937,0.957453831911087,0.9754579998254777,0.9842027419805527,0.9926604249477387,1.0,1.0237748744487762,1.0371395554542542,1.0428942453861236,0.5967239387631417,0.21607194426655768,0.26333726447820666,0.26347068104147914,0.07718249425292015
Layer_24,2.277861690890859e-05,0.0003012716623779852,0.00035629720852011816,0.3500082682818174,0.3526670326292515,0.4355002971291542,0.4298286787867546,0.4300341224372387,0.43487612652778623,0.43661389011144636,0.7889289811849595,0.7904472194910049,0.7986177494525909,0.8070821483135223,0.8085882345438004,0.81907250893116,0.8200726989507675,0.9156813200712204,0.929024376988411,0.9353062649965286,0.95289331138134,0.9614174684286118,0.969665894985199,0.976820506811142,1.0,1.0130265233516693,1.0186353847980498,0.5830987065434455,0.2108057831376791,0.2569699179530144,0.25703948813676836,0.07526561533659697
Layer_25,2.246248374103743e-05,0.00029700948041136145,0.00035126455975841963,0.34516795006394385,0.347789976760745,0.42948037073016165,0.42388721099495885,0.4240900071263313,0.42886591693758963,0.43058358958363535,0.7788148916959763,0.7803130247592927,0.788385494351387,0.7967453980445862,0.7982303375005722,0.8085829554796219,0.8095684876441955,0.9039823569059372,0.9171570817232132,0.9233484448194503,0.9407104017734528,0.9491142115592957,0.9572492191791534,0.964302936911583,0.9871584998369217,1.0,1.005529241323471,0.5757620168328286,0.2079448137283325,0.2535134045779705,0.25354440659284594,0.07422089470922946
Layer_26,2.232919582093018e-05,0.0002952193453165819,0.0003491498355870135,0.34313419146835805,0.345740774422884,0.4269508530199528,0.42139066833257677,0.42159240850806234,0.4263405076265335,0.42804968073964117,0.7745493836402894,0.7760390549898147,0.7840701098442078,0.7923858141899109,0.7938618198633194,0.8041588079929352,0.8051381816864014,0.8990471767187118,0.9121507339477539,0.9183039705753326,0.9355708637237549,0.9439239135980606,0.9520109853744507,0.9590221580266952,0.9817410782575607,0.9945047218799591,1.0,0.5726615735292435,0.20673798252642156,0.2520555641651154,0.252069915831089,0.07378051949292422
Layer_27,3.996905621897895e-05,0.0005271103848099301,0.0006235101480706362,0.6182236216664314,0.6229163981974125,0.7691726893186569,0.7591579560339451,0.7595175562798977,0.7680717283189297,0.7709783774912358,1.3626621956825256,1.3653086898326874,1.379193645954132,1.3936567130088806,1.3963071660995483,1.4142821838855744,1.4160693259239197,1.5798907265663147,1.6027966198921204,1.613932252407074,1.644232886314392,1.6592603557109833,1.6736893377304076,1.6862904365062714,1.7270237073898316,1.750002068758011,1.7598823642730712,1.0,0.36830255183577537,0.4477067032158375,0.44887403801083564,0.13226388192921876
Layer_28,0.00010676916848751716,0.0014005379951267968,0.0016574920297134667,1.642113217830658,1.6545886356830597,2.043193022727966,2.01660342502594,2.0176306812763216,2.0403713765144347,2.049334011077881,3.8678483595848085,3.8751614356040953,3.916576658248901,3.9588891034126283,3.965906334400177,4.017850614070892,4.022377869129181,4.496876824855804,4.562787148952484,4.591546936035156,4.677822908401489,4.717330957412719,4.756047580242157,4.789264269828797,4.897381861209869,4.957634460926056,4.983543639659882,2.886821509838104,1.0,1.2261951758861542,1.2189784932136536,0.35277941077947617
Layer_29,8.745257580449106e-05,0.0011465958040644182,0.0013570007944654207,1.3480304198265076,1.3582698407173157,1.677416114807129,1.655588117837906,1.6564210805892945,1.675149561405182,1.6823540107011794,3.14360724067688,3.1495747973918915,3.1830267503261567,3.217276514530182,3.2230290007591247,3.265134906053543,3.268877245426178,3.653553394317627,3.707021273612976,3.73071489238739,3.8007939348220825,3.8332407031059264,3.8649578280448913,3.8922158637046813,3.9808929963111876,4.030378193378448,4.0516693654060365,2.340392508506775,0.8178531740903854,1.0,0.9951562391519546,0.2892114560008049
Layer_30,8.768570380925667e-05,0.0011493229393963703,0.0013602258006576448,1.3515134015083312,1.3617802528142928,1.6818711277246474,1.6599882876873016,1.660838240623474,1.6796570398807527,1.6870216670036315,3.180667820453644,3.186684342622757,3.220772359132767,3.255568067550659,3.261324909925461,3.304025153160095,3.3077491862773893,3.6981709263324736,3.752370237827301,3.776005495786667,3.846936194896698,3.879388122797012,3.9112282509803773,3.9384925560951234,4.027296319961548,4.076760634422302,4.098030767917633,2.3731987211704255,0.8221912677288056,1.0063628647327423,1.0,0.28988927268981934
Layer_31,0.00030316456334549,0.00395860417780932,0.004686590733123012,4.657434287548065,4.692836372852326,5.7967494096755985,5.721321952342987,5.724338314533234,5.789321363925934,5.815941226005554,11.205771463394164,11.226760898590088,11.348534671783447,11.472343720436097,11.492210075378418,11.643682550430297,11.65630932712555,13.042738512039184,13.23486426258087,13.315602757453918,13.56602273464203,13.677740509033203,13.788740593910218,13.88268672657013,14.18938196182251,14.359444243431092,14.432610462188721,8.412875908374787,2.860676694869995,3.516453815460205,3.4849956407546996,1.0
